DOB,DaysAlive,IQ,Pass,Gender
1990-06-17 09:40:00,10703.3472222222,131,No,Female
1990-02-21 20:26:40,10818.8564814815,100,Yes,Female
1990-01-10 22:53:20,10860.7546296296,131,Yes,Female
1990-06-16 17:00:00,10704.0416666667,93,No,Female
1990-02-02 04:13:20,10838.5324074074,108,Yes,Female
1990-01-09 08:00:00,10862.375,130,No,Female
1990-05-04 10:06:40,10747.3287037037,142,No,Female
1990-06-12 13:00:00,10708.2083333333,109,No,Female
1990-04-21 11:00:00,10760.2916666667,90,No,Female
1990-04-27 17:00:00,10754.0416666667,55,Yes,Female
1990-04-02 11:26:40,10779.2731481481,87,No,Female
1990-04-15 16:06:40,10766.0787037037,132,No,Female
1990-01-13 00:53:20,10858.6712962963,134,No,Female
1990-03-13 23:46:40,10798.7175925926,143,Yes,Female
1990-04-19 20:06:40,10761.912037037,85,No,Female
1990-03-17 16:40:00,10795.0138888889,80,Yes,Female
1990-05-09 06:46:40,10742.4675925926,168,No,Female
1990-05-22 22:33:20,10728.8101851852,96,No,Female
1990-05-08 03:00:00,10743.625,114,Yes,Female
1990-05-25 06:06:40,10726.4953703704,108,Yes,Female
1990-05-14 20:06:40,10736.912037037,91,Yes,Female
1990-03-17 00:00:00,10795.7083333333,139,Yes,Female
1990-03-23 11:33:20,10789.2268518519,118,No,Female
1990-05-26 15:26:40,10725.1064814815,110,Yes,Female
1990-03-25 02:26:40,10787.6064814815,131,Yes,Female
1990-06-04 21:40:00,10715.8472222222,46,No,Female
1990-02-28 08:00:00,10812.375,152,No,Female
1990-02-24 04:00:00,10816.5416666667,89,Yes,Female
1990-04-30 17:13:20,10751.0324074074,90,Yes,Female
1990-04-14 06:46:40,10767.4675925926,113,Yes,Female
1990-04-24 16:46:40,10757.0509259259,113,Yes,Female
1990-05-20 20:33:20,10730.8935185185,47,No,Female
1990-04-27 22:33:20,10753.8101851852,119,No,Female
1990-03-18 03:46:40,10794.5509259259,54,No,Female
1990-04-09 15:40:00,10772.0972222222,110,Yes,Female
1990-02-21 03:46:40,10819.5509259259,126,No,Female
1990-03-26 00:40:00,10786.6805555556,102,Yes,Female
1990-04-08 00:46:40,10773.7175925926,119,Yes,Female
1990-02-04 11:46:40,10836.2175925926,94,Yes,Female
1990-01-20 16:13:20,10851.0324074074,117,Yes,Female
1990-04-04 07:53:20,10777.4212962963,89,No,Female
1990-03-08 21:33:20,10803.8101851852,146,No,Female
1990-06-13 05:40:00,10707.5138888889,141,Yes,Female
1990-03-11 16:13:20,10801.0324074074,119,Yes,Female
1990-01-20 05:06:40,10851.4953703704,80,Yes,Female
1990-03-03 19:20:00,10808.9027777778,135,No,Female
1990-04-29 19:00:00,10751.9583333333,76,No,Female
1990-01-26 16:40:00,10845.0138888889,114,No,Female
1990-04-07 13:40:00,10774.1805555556,88,No,Female
1990-03-07 17:46:40,10804.9675925926,100,No,Female
1990-01-11 21:06:40,10859.8287037037,92,Yes,Female
1990-02-02 09:46:40,10838.3009259259,90,No,Female
1990-05-16 22:06:40,10734.8287037037,89,Yes,Female
1990-03-11 10:40:00,10801.2638888889,118,Yes,Female
1990-05-22 00:20:00,10729.7361111111,128,No,Female
1990-04-19 20:06:40,10761.912037037,143,No,Female
1990-06-09 07:13:20,10711.4490740741,62,No,Female
1990-02-20 05:33:20,10820.4768518519,107,Yes,Female
1990-03-23 06:00:00,10789.4583333333,124,No,Female
1990-04-14 06:46:40,10767.4675925926,90,No,Female
1990-03-04 00:53:20,10808.6712962963,100,Yes,Female
1990-01-25 18:26:40,10845.9398148148,84,Yes,Female
1990-02-14 21:46:40,10825.8009259259,116,Yes,Female
1990-06-11 03:40:00,10709.5972222222,98,No,Female
1990-02-13 12:26:40,10827.1898148148,142,Yes,Female
1990-01-22 01:33:20,10849.6435185185,72,No,Female
1990-03-02 21:06:40,10809.8287037037,89,No,Female
1990-04-01 13:13:20,10780.1990740741,95,No,Female
1990-01-20 21:46:40,10850.8009259259,78,No,Female
1990-06-02 19:40:00,10717.9305555556,78,No,Female
1990-01-10 17:20:00,10860.9861111111,146,Yes,Female
1990-01-14 15:46:40,10857.0509259259,59,No,Female
1990-04-02 17:00:00,10779.0416666667,94,Yes,Female
1990-05-08 19:40:00,10742.9305555556,123,No,Female
1990-01-22 23:46:40,10848.7175925926,59,Yes,Female
1990-04-02 11:26:40,10779.2731481481,71,No,Female
1990-04-17 12:33:20,10764.2268518519,113,Yes,Female
1990-03-23 11:33:20,10789.2268518519,120,No,Female
1990-01-13 12:00:00,10858.2083333333,93,Yes,Female
1990-06-03 01:13:20,10717.6990740741,118,Yes,Female
1990-05-19 00:06:40,10732.7453703704,101,Yes,Female
1990-02-28 13:33:20,10812.1435185185,95,No,Female
1990-02-23 22:26:40,10816.7731481481,132,Yes,Female
1990-04-17 18:06:40,10763.9953703704,87,Yes,Female
1990-05-31 06:33:20,10720.4768518519,53,Yes,Female
1990-05-11 03:13:20,10740.6157407407,85,Yes,Female
1990-02-28 02:26:40,10812.6064814815,62,No,Female
1990-06-14 09:26:40,10706.3564814815,105,No,Female
1990-03-27 21:06:40,10784.8287037037,88,Yes,Female
1990-02-04 00:40:00,10836.6805555556,46,Yes,Female
1990-03-17 11:06:40,10795.2453703704,107,No,Female
1990-05-25 11:40:00,10726.2638888889,102,No,Female
1990-02-10 23:20:00,10829.7361111111,128,Yes,Female
1990-03-22 18:53:20,10789.9212962963,78,No,Female
1990-01-10 17:20:00,10860.9861111111,109,Yes,Female
1990-05-14 14:33:20,10737.1435185185,114,Yes,Female
1990-03-30 04:40:00,10782.5138888889,96,No,Female
1990-01-23 16:26:40,10848.0231481481,134,No,Female
1990-03-07 23:20:00,10804.7361111111,103,No,Female
1990-01-19 06:53:20,10852.4212962963,133,Yes,Female
1990-01-29 11:20:00,10842.2361111111,126,No,Female
1990-01-13 06:26:40,10858.4398148148,112,Yes,Female
1990-01-04 22:26:40,10866.7731481481,114,No,Female
1990-06-18 13:26:40,10702.1898148148,146,No,Female
1990-03-22 07:46:40,10790.3842592593,152,No,Female
1990-04-16 14:20:00,10765.1527777778,34,Yes,Female
1990-04-19 20:06:40,10761.912037037,138,Yes,Female
1990-06-15 18:46:40,10704.9675925926,95,No,Female
1990-05-17 09:13:20,10734.3657407407,74,No,Female
1990-02-17 22:00:00,10822.7916666667,112,Yes,Female
1990-01-02 20:26:40,10868.8564814815,135,Yes,Female
1990-02-18 20:13:20,10821.8657407407,106,No,Female
1990-06-17 20:46:40,10702.8842592593,106,Yes,Female
1990-03-09 08:40:00,10803.3472222222,149,No,Female
1990-01-14 10:13:20,10857.2824074074,144,No,Female
1990-03-16 01:46:40,10796.6342592593,76,Yes,Female
1990-01-12 02:40:00,10859.5972222222,116,No,Female
1990-02-27 04:13:20,10813.5324074074,110,Yes,Female
1990-04-06 15:26:40,10775.1064814815,88,No,Female
1990-03-25 19:06:40,10786.912037037,122,No,Female
1990-05-19 05:40:00,10732.5138888889,106,No,Female
1990-03-15 14:40:00,10797.0972222222,55,Yes,Female
1990-02-19 12:53:20,10821.1712962963,125,Yes,Female
1990-05-11 03:13:20,10740.6157407407,109,No,Female
1990-04-11 17:40:00,10770.0138888889,125,Yes,Female
1990-04-01 13:13:20,10780.1990740741,76,No,Female
1990-04-06 15:26:40,10775.1064814815,42,Yes,Female
1990-06-06 07:00:00,10714.4583333333,137,No,Female
1990-02-01 11:33:20,10839.2268518519,123,Yes,Female
1990-04-23 07:26:40,10758.4398148148,139,No,Female
1990-04-29 13:26:40,10752.1898148148,167,No,Female
1990-04-29 19:00:00,10751.9583333333,134,Yes,Female
1990-03-20 00:13:20,10792.6990740741,160,No,Female
1990-02-10 12:13:20,10830.1990740741,76,No,Female
1990-04-25 15:00:00,10756.125,97,No,Female
1990-05-20 15:00:00,10731.125,74,No,Female
1990-04-14 23:26:40,10766.7731481481,106,Yes,Female
1990-02-06 08:13:20,10834.3657407407,69,Yes,Female
1990-01-14 04:40:00,10857.5138888889,112,Yes,Female
1990-05-11 19:53:20,10739.9212962963,78,No,Female
1990-05-15 23:53:20,10735.7546296296,88,No,Female
1990-05-20 09:26:40,10731.3564814815,112,No,Female
1990-05-03 17:26:40,10748.0231481481,112,Yes,Female
1990-02-03 08:00:00,10837.375,65,Yes,Female
1990-04-03 20:46:40,10777.8842592593,89,No,Female
1990-01-21 20:00:00,10849.875,113,No,Female
1990-03-10 01:20:00,10802.6527777778,94,Yes,Female
1990-01-14 15:46:40,10857.0509259259,96,Yes,Female
1990-01-19 23:33:20,10851.7268518519,86,No,Female
1990-01-18 19:46:40,10852.8842592593,138,Yes,Female
1990-04-04 07:53:20,10777.4212962963,155,Yes,Female
1990-05-07 10:20:00,10744.3194444444,98,Yes,Female
1990-02-19 18:26:40,10820.9398148148,137,No,Female
1990-04-19 20:06:40,10761.912037037,114,Yes,Female
1990-02-10 01:06:40,10830.662037037,119,No,Female
1990-03-17 16:40:00,10795.0138888889,107,No,Female
1990-06-06 07:00:00,10714.4583333333,55,No,Female
1990-01-26 05:33:20,10845.4768518519,104,No,Female
1990-05-19 11:13:20,10732.2824074074,116,No,Female
1990-03-16 07:20:00,10796.4027777778,108,No,Female
1990-03-24 15:20:00,10788.0694444444,96,Yes,Female
1990-02-10 12:13:20,10830.1990740741,52,No,Female
1990-05-27 19:13:20,10723.9490740741,120,No,Female
1990-03-17 11:06:40,10795.2453703704,104,No,Female
1990-05-20 20:33:20,10730.8935185185,85,Yes,Female
1990-05-25 17:13:20,10726.0324074074,88,No,Female
1990-01-19 18:00:00,10851.9583333333,58,Yes,Female
1990-05-19 05:40:00,10732.5138888889,112,Yes,Female
1990-05-04 04:33:20,10747.5601851852,131,Yes,Female
1990-03-21 20:40:00,10790.8472222222,117,Yes,Female
1990-05-26 09:53:20,10725.337962963,62,Yes,Female
1990-05-18 13:00:00,10733.2083333333,108,No,Female
1990-01-23 05:20:00,10848.4861111111,104,Yes,Female
1990-03-03 08:13:20,10809.3657407407,133,No,Female
1990-03-29 17:33:20,10782.9768518519,119,No,Female
1990-03-11 21:46:40,10800.8009259259,50,Yes,Female
1990-06-10 05:26:40,10710.5231481481,118,No,Female
1990-02-13 06:53:20,10827.4212962963,92,No,Female
1990-04-26 13:13:20,10755.1990740741,120,No,Female
1990-04-07 13:40:00,10774.1805555556,76,No,Female
1990-05-28 17:26:40,10723.0231481481,81,No,Female
1990-04-30 06:06:40,10751.4953703704,42,No,Female
1990-05-10 16:06:40,10741.0787037037,96,Yes,Female
1990-04-27 00:20:00,10754.7361111111,66,Yes,Female
1990-02-28 08:00:00,10812.375,76,No,Female
1990-03-02 10:00:00,10810.2916666667,70,No,Female
1990-02-11 16:00:00,10829.0416666667,35,Yes,Female
1990-04-05 11:40:00,10776.2638888889,80,Yes,Female
1990-02-09 08:26:40,10831.3564814815,145,Yes,Female
1990-04-09 04:33:20,10772.5601851852,53,Yes,Female
1990-05-05 19:26:40,10745.9398148148,92,No,Female
1990-04-12 04:46:40,10769.5509259259,178,Yes,Female
1990-06-10 22:06:40,10709.8287037037,141,No,Female
1990-01-22 12:40:00,10849.1805555556,102,No,Female
1990-05-23 09:40:00,10728.3472222222,99,Yes,Female
1990-05-25 00:33:20,10726.7268518519,67,No,Female
1990-05-30 02:46:40,10721.6342592593,93,No,Female
1990-03-20 11:20:00,10792.2361111111,79,Yes,Female
1990-04-12 04:46:40,10769.5509259259,100,Yes,Female
1990-02-12 19:46:40,10827.8842592593,75,Yes,Female
1990-06-14 15:00:00,10706.125,99,No,Female
1990-02-01 06:00:00,10839.4583333333,96,No,Female
1990-04-12 21:26:40,10768.8564814815,136,Yes,Female
1990-02-18 03:33:20,10822.5601851852,109,No,Female
1990-03-10 18:00:00,10801.9583333333,162,Yes,Female
1990-04-06 15:26:40,10775.1064814815,35,No,Female
1990-05-30 13:53:20,10721.1712962963,145,No,Female
1990-06-02 08:33:20,10718.3935185185,25,Yes,Female
1990-03-02 04:26:40,10810.5231481481,106,No,Female
1990-04-01 18:46:40,10779.9675925926,91,Yes,Female
1990-03-19 13:06:40,10793.162037037,85,Yes,Female
1990-03-10 18:00:00,10801.9583333333,67,No,Female
1990-03-22 02:13:20,10790.6157407407,147,Yes,Female
1990-04-11 06:33:20,10770.4768518519,62,Yes,Female
1990-02-26 11:33:20,10814.2268518519,99,Yes,Female
1990-03-09 08:40:00,10803.3472222222,79,No,Female
1990-05-08 08:33:20,10743.3935185185,1,Yes,Female
1990-02-24 20:40:00,10815.8472222222,70,No,Female
1990-02-09 14:00:00,10831.125,36,Yes,Female
1990-02-04 00:40:00,10836.6805555556,120,No,Female
1990-03-18 14:53:20,10794.087962963,145,No,Female
1990-04-03 09:40:00,10778.3472222222,146,No,Female
1990-03-15 03:33:20,10797.5601851852,101,No,Female
1990-01-15 19:33:20,10855.8935185185,112,Yes,Female
1990-03-17 22:13:20,10794.7824074074,164,Yes,Female
1990-04-14 06:46:40,10767.4675925926,73,No,Female
1990-04-02 11:26:40,10779.2731481481,128,Yes,Female
1990-05-08 03:00:00,10743.625,99,Yes,Female
1990-05-09 06:46:40,10742.4675925926,89,No,Female
1990-03-01 17:20:00,10810.9861111111,73,Yes,Female
1990-05-23 15:13:20,10728.1157407407,132,Yes,Female
1990-02-23 11:20:00,10817.2361111111,75,No,Female
1990-05-08 03:00:00,10743.625,164,No,Female
1990-03-28 08:13:20,10784.3657407407,77,No,Female
1990-03-02 10:00:00,10810.2916666667,98,No,Female
1990-06-07 05:13:20,10713.5324074074,67,Yes,Female
1990-02-14 05:06:40,10826.4953703704,123,No,Female
1990-05-31 23:13:20,10719.7824074074,68,No,Female
1990-06-07 16:20:00,10713.0694444444,128,No,Female
1990-05-17 09:13:20,10734.3657407407,118,No,Female
1990-01-19 06:53:20,10852.4212962963,119,Yes,Female
1990-05-21 02:06:40,10730.662037037,92,Yes,Female
1990-02-28 02:26:40,10812.6064814815,105,Yes,Female
1990-05-01 15:26:40,10750.1064814815,91,No,Female
1990-03-31 14:00:00,10781.125,134,Yes,Female
1990-05-10 05:00:00,10741.5416666667,90,No,Female
1990-06-15 07:40:00,10705.4305555556,98,No,Female
1990-03-24 15:20:00,10788.0694444444,73,No,Female
1990-02-11 16:00:00,10829.0416666667,75,Yes,Female
1990-03-17 11:06:40,10795.2453703704,153,No,Female
1990-02-04 00:40:00,10836.6805555556,105,No,Female
1990-01-27 09:20:00,10844.3194444444,122,Yes,Female
1990-04-11 23:13:20,10769.7824074074,99,Yes,Female
1990-02-08 04:40:00,10832.5138888889,69,No,Female
1990-05-28 17:26:40,10723.0231481481,117,No,Female
1990-03-15 09:06:40,10797.3287037037,118,Yes,Female
1990-03-14 10:53:20,10798.2546296296,60,Yes,Female
1990-04-29 07:53:20,10752.4212962963,123,No,Female
1990-04-29 13:26:40,10752.1898148148,127,No,Female
1990-04-13 03:00:00,10768.625,128,No,Female
1990-04-16 08:46:40,10765.3842592593,47,No,Female
1990-01-06 18:53:20,10864.9212962963,104,No,Female
1990-04-06 04:20:00,10775.5694444444,69,No,Female
1990-06-11 09:13:20,10709.3657407407,141,Yes,Female
1990-02-05 04:26:40,10835.5231481481,100,Yes,Female
1990-02-12 03:06:40,10828.5787037037,141,Yes,Female
1990-01-26 16:40:00,10845.0138888889,75,Yes,Female
1990-01-03 07:33:20,10868.3935185185,102,Yes,Female
1990-03-13 07:06:40,10799.412037037,79,No,Female
1990-04-08 00:46:40,10773.7175925926,112,No,Female
1990-01-05 15:06:40,10866.0787037037,155,Yes,Female
1990-04-11 12:06:40,10770.2453703704,87,Yes,Female
1990-01-24 09:06:40,10847.3287037037,78,No,Female
1990-06-08 09:00:00,10712.375,69,No,Female
1990-06-09 01:40:00,10711.6805555556,127,Yes,Female
1990-03-23 00:26:40,10789.6898148148,157,No,Female
1990-06-03 12:20:00,10717.2361111111,128,Yes,Female
1990-01-04 16:53:20,10867.0046296296,79,Yes,Female
1990-01-22 23:46:40,10848.7175925926,65,Yes,Female
1990-02-16 12:40:00,10824.1805555556,107,No,Female
1990-05-06 06:33:20,10745.4768518519,80,No,Female
1990-05-17 03:40:00,10734.5972222222,119,Yes,Female
1990-04-22 09:13:20,10759.3657407407,75,No,Female
1990-05-28 00:46:40,10723.7175925926,119,No,Female
1990-03-21 20:40:00,10790.8472222222,95,Yes,Female
1990-02-03 13:33:20,10837.1435185185,59,Yes,Female
1990-05-18 01:53:20,10733.6712962963,101,No,Female
1990-02-12 03:06:40,10828.5787037037,89,Yes,Female
1990-06-07 10:46:40,10713.3009259259,72,Yes,Female
1990-05-19 05:40:00,10732.5138888889,65,Yes,Female
1990-05-27 19:13:20,10723.9490740741,100,Yes,Female
1990-01-30 15:06:40,10841.0787037037,145,No,Female
1990-06-11 03:40:00,10709.5972222222,101,No,Female
1990-02-11 21:33:20,10828.8101851852,53,Yes,Female
1990-02-03 02:26:40,10837.6064814815,83,No,Female
1990-02-15 08:53:20,10825.337962963,98,No,Female
1990-05-31 06:33:20,10720.4768518519,66,Yes,Female
1990-06-03 01:13:20,10717.6990740741,122,Yes,Female
1990-03-28 13:46:40,10784.1342592593,79,Yes,Female
1990-05-18 13:00:00,10733.2083333333,87,Yes,Female
1990-01-17 21:33:20,10853.8101851852,54,Yes,Female
1990-05-25 17:13:20,10726.0324074074,97,No,Female
1990-04-15 16:06:40,10766.0787037037,163,No,Female
1990-05-09 06:46:40,10742.4675925926,46,Yes,Female
1990-04-24 16:46:40,10757.0509259259,38,Yes,Female
1990-06-17 15:13:20,10703.1157407407,120,Yes,Female
1990-02-26 11:33:20,10814.2268518519,132,Yes,Female
1990-01-27 03:46:40,10844.5509259259,99,No,Female
1990-02-09 02:53:20,10831.587962963,38,No,Female
1990-04-21 22:06:40,10759.8287037037,73,No,Female
1990-05-26 21:00:00,10724.875,83,No,Female
1990-03-23 17:06:40,10788.9953703704,87,No,Female
1990-05-02 13:40:00,10749.1805555556,52,Yes,Female
1990-01-29 22:26:40,10841.7731481481,129,Yes,Female
1990-06-03 23:26:40,10716.7731481481,96,No,Female
1990-04-15 21:40:00,10765.8472222222,97,Yes,Female
1990-05-04 10:06:40,10747.3287037037,75,No,Female
1990-01-08 09:46:40,10863.3009259259,81,Yes,Female
1990-01-24 09:06:40,10847.3287037037,127,No,Female
1990-05-19 05:40:00,10732.5138888889,104,Yes,Female
1990-06-15 18:46:40,10704.9675925926,53,No,Female
1990-01-05 09:33:20,10866.3101851852,117,No,Female
1990-03-15 03:33:20,10797.5601851852,103,No,Female
1990-02-06 19:20:00,10833.9027777778,124,Yes,Female
1990-01-19 18:00:00,10851.9583333333,132,Yes,Female
1990-06-17 20:46:40,10702.8842592593,35,No,Female
1990-06-08 20:06:40,10711.912037037,108,Yes,Female
1990-03-23 00:26:40,10789.6898148148,101,Yes,Female
1990-03-02 21:06:40,10809.8287037037,92,Yes,Female
1990-05-18 13:00:00,10733.2083333333,106,Yes,Female
1990-06-05 14:20:00,10715.1527777778,130,Yes,Female
1990-05-28 23:00:00,10722.7916666667,93,Yes,Female
1990-06-07 16:20:00,10713.0694444444,141,No,Female
1990-01-26 11:06:40,10845.2453703704,96,Yes,Female
1990-04-11 17:40:00,10770.0138888889,138,No,Female
1990-02-27 15:20:00,10813.0694444444,84,No,Female
1990-05-01 21:00:00,10749.875,80,Yes,Female
1990-04-21 11:00:00,10760.2916666667,71,No,Female
1990-03-15 14:40:00,10797.0972222222,72,Yes,Female
1990-06-06 12:33:20,10714.2268518519,67,Yes,Female
1990-01-04 16:53:20,10867.0046296296,135,Yes,Female
1990-04-02 17:00:00,10779.0416666667,80,Yes,Female
1990-05-25 22:46:40,10725.8009259259,72,No,Female
1990-01-16 12:13:20,10855.1990740741,87,Yes,Female
1990-04-18 10:46:40,10763.3009259259,64,No,Female
1990-03-23 06:00:00,10789.4583333333,120,Yes,Female
1990-04-18 21:53:20,10762.837962963,137,No,Female
1990-02-10 12:13:20,10830.1990740741,132,Yes,Female
1990-06-14 03:53:20,10706.587962963,107,No,Female
1990-05-17 09:13:20,10734.3657407407,54,No,Female
1990-02-08 10:13:20,10832.2824074074,184,Yes,Female
1990-03-13 23:46:40,10798.7175925926,121,Yes,Female
1990-01-06 02:13:20,10865.6157407407,152,No,Female
1990-06-15 18:46:40,10704.9675925926,86,Yes,Female
1990-03-23 00:26:40,10789.6898148148,74,No,Female
1990-01-24 09:06:40,10847.3287037037,137,No,Female
1990-04-14 17:53:20,10767.0046296296,111,Yes,Female
1990-06-09 12:46:40,10711.2175925926,133,Yes,Female
1990-03-30 15:46:40,10782.0509259259,88,Yes,Female
1990-02-04 22:53:20,10835.7546296296,110,No,Female
1990-02-09 02:53:20,10831.587962963,136,Yes,Female
1990-04-19 09:00:00,10762.375,130,Yes,Female
1990-02-04 17:20:00,10835.9861111111,52,No,Female
1990-05-15 18:20:00,10735.9861111111,91,Yes,Female
1990-05-11 14:20:00,10740.1527777778,80,Yes,Female
1990-01-22 18:13:20,10848.9490740741,111,No,Female
1990-04-06 21:00:00,10774.875,84,No,Female
1990-01-29 05:46:40,10842.4675925926,82,No,Female
1990-04-06 21:00:00,10774.875,105,Yes,Female
1990-05-15 23:53:20,10735.7546296296,87,Yes,Female
1990-02-04 00:40:00,10836.6805555556,136,No,Female
1990-02-01 22:40:00,10838.7638888889,78,Yes,Female
1990-04-27 17:00:00,10754.0416666667,92,Yes,Female
1990-03-04 00:53:20,10808.6712962963,157,No,Female
1990-02-12 03:06:40,10828.5787037037,81,No,Female
1990-02-10 01:06:40,10830.662037037,103,Yes,Female
1990-01-16 12:13:20,10855.1990740741,114,No,Female
1990-03-26 17:20:00,10785.9861111111,65,No,Female
1990-04-10 19:26:40,10770.9398148148,114,Yes,Female
1990-06-18 19:00:00,10701.9583333333,67,Yes,Female
1990-04-08 06:20:00,10773.4861111111,111,No,Female
1990-06-06 18:06:40,10713.9953703704,151,No,Female
1990-01-29 05:46:40,10842.4675925926,79,Yes,Female
1990-01-12 19:20:00,10858.9027777778,131,Yes,Female
1990-04-08 23:00:00,10772.7916666667,120,No,Female
1990-02-26 22:40:00,10813.7638888889,111,Yes,Female
1990-03-27 15:33:20,10785.0601851852,68,No,Female
1990-05-06 01:00:00,10745.7083333333,157,No,Female
1990-01-26 05:33:20,10845.4768518519,161,No,Female
1990-04-03 09:40:00,10778.3472222222,131,No,Female
1990-05-13 21:53:20,10737.837962963,131,No,Female
1990-04-17 07:00:00,10764.4583333333,128,No,Female
1990-04-27 17:00:00,10754.0416666667,89,Yes,Female
1990-02-18 03:33:20,10822.5601851852,56,Yes,Female
1990-04-15 16:06:40,10766.0787037037,139,No,Female
1990-02-25 07:46:40,10815.3842592593,87,Yes,Female
1990-04-24 11:13:20,10757.2824074074,124,No,Female
1990-01-08 15:20:00,10863.0694444444,145,Yes,Female
1990-05-01 09:53:20,10750.337962963,80,No,Female
1990-04-12 10:20:00,10769.3194444444,73,No,Female
1990-03-24 20:53:20,10787.837962963,100,Yes,Female
1990-05-23 09:40:00,10728.3472222222,110,Yes,Female
1990-05-28 00:46:40,10723.7175925926,100,Yes,Female
1990-06-01 15:53:20,10719.087962963,170,Yes,Female
1990-02-04 00:40:00,10836.6805555556,51,Yes,Female
1990-01-12 02:40:00,10859.5972222222,118,Yes,Female
1990-05-13 05:13:20,10738.5324074074,75,Yes,Female
1990-04-14 01:13:20,10767.6990740741,110,Yes,Female
1990-02-04 11:46:40,10836.2175925926,180,Yes,Female
1990-05-02 08:06:40,10749.412037037,136,Yes,Female
1990-03-06 08:26:40,10806.3564814815,96,Yes,Female
1990-03-08 16:00:00,10804.0416666667,161,No,Female
1990-03-03 19:20:00,10808.9027777778,119,No,Female
1990-05-15 07:13:20,10736.4490740741,95,No,Female
1990-03-04 23:06:40,10807.7453703704,108,Yes,Female
1990-02-08 15:46:40,10832.0509259259,104,No,Female
1990-03-22 07:46:40,10790.3842592593,91,Yes,Female
1990-06-17 04:06:40,10703.5787037037,90,No,Female
1990-01-24 14:40:00,10847.0972222222,103,No,Female
1990-03-05 15:46:40,10807.0509259259,46,No,Female
1990-01-30 20:40:00,10840.8472222222,96,Yes,Female
1990-01-22 18:13:20,10848.9490740741,79,Yes,Female
1990-05-11 19:53:20,10739.9212962963,85,Yes,Female
1990-04-06 04:20:00,10775.5694444444,53,Yes,Female
1990-01-30 04:00:00,10841.5416666667,90,No,Female
1990-02-27 20:53:20,10812.837962963,121,No,Female
1990-05-29 10:06:40,10722.3287037037,105,No,Female
1990-05-09 17:53:20,10742.0046296296,138,Yes,Female
1990-05-26 15:26:40,10725.1064814815,45,No,Female
1990-02-13 23:33:20,10826.7268518519,137,No,Female
1990-06-16 22:33:20,10703.8101851852,47,Yes,Female
1990-04-04 19:00:00,10776.9583333333,114,Yes,Female
1990-05-17 20:20:00,10733.9027777778,-16,Yes,Female
1990-05-13 10:46:40,10738.3009259259,213,No,Female
1990-04-30 11:40:00,10751.2638888889,122,No,Female
1990-02-08 21:20:00,10831.8194444444,82,No,Female
1990-01-04 11:20:00,10867.2361111111,98,Yes,Female
1990-06-07 10:46:40,10713.3009259259,72,Yes,Female
1990-06-13 22:20:00,10706.8194444444,124,No,Female
1990-05-30 13:53:20,10721.1712962963,183,Yes,Female
1990-01-20 10:40:00,10851.2638888889,86,Yes,Female
1990-05-23 15:13:20,10728.1157407407,119,Yes,Female
1990-04-16 19:53:20,10764.9212962963,53,No,Female
1990-01-28 13:06:40,10843.162037037,152,No,Female
1990-06-13 11:13:20,10707.2824074074,149,No,Female
1990-01-16 06:40:00,10855.4305555556,141,Yes,Female
1990-05-14 09:00:00,10737.375,157,No,Female
1990-05-27 13:40:00,10724.1805555556,99,No,Female
1990-04-22 03:40:00,10759.5972222222,91,Yes,Female
1990-04-18 21:53:20,10762.837962963,107,No,Female
1990-02-11 04:53:20,10829.5046296296,97,No,Female
1990-03-14 10:53:20,10798.2546296296,86,Yes,Female
1990-03-19 02:00:00,10793.625,55,Yes,Female
1990-03-25 08:00:00,10787.375,141,No,Female
1990-01-26 05:33:20,10845.4768518519,100,No,Female
1990-01-29 11:20:00,10842.2361111111,49,No,Female
1990-04-07 13:40:00,10774.1805555556,114,No,Female
1990-04-22 20:20:00,10758.9027777778,79,Yes,Female
1990-01-07 06:00:00,10864.4583333333,130,No,Female
1990-03-31 19:33:20,10780.8935185185,73,No,Female
1990-02-06 08:13:20,10834.3657407407,98,Yes,Female
1990-04-23 18:33:20,10757.9768518519,65,No,Female
1990-01-03 18:40:00,10867.9305555556,132,No,Female
1990-02-06 02:40:00,10834.5972222222,64,No,Female
1990-04-04 07:53:20,10777.4212962963,59,Yes,Female
1990-02-03 13:33:20,10837.1435185185,116,Yes,Female
1990-03-04 17:33:20,10807.9768518519,107,No,Female
1990-05-17 09:13:20,10734.3657407407,124,No,Female
1990-06-04 10:33:20,10716.3101851852,59,No,Female
1990-01-25 18:26:40,10845.9398148148,76,No,Female
1990-01-16 12:13:20,10855.1990740741,129,No,Female
1990-03-17 16:40:00,10795.0138888889,92,Yes,Female
1990-02-23 05:46:40,10817.4675925926,91,Yes,Female
1990-04-24 05:40:00,10757.5138888889,113,No,Female
1990-03-01 22:53:20,10810.7546296296,96,Yes,Female
1990-02-23 11:20:00,10817.2361111111,49,Yes,Female
1990-02-22 13:06:40,10818.162037037,87,Yes,Female
1990-02-13 06:53:20,10827.4212962963,107,Yes,Female
1990-05-17 09:13:20,10734.3657407407,98,No,Female
1990-03-18 03:46:40,10794.5509259259,140,No,Female
1990-03-05 10:13:20,10807.2824074074,100,No,Female
1990-01-01 00:00:00,10870.7083333333,74,No,Female
1990-04-06 04:20:00,10775.5694444444,128,Yes,Female
1990-01-12 13:46:40,10859.1342592593,105,Yes,Female
1990-05-30 02:46:40,10721.6342592593,99,No,Female
