STATION,STATION_NAME,DATE,HPCP
COOP:427064,PROVO BYU UT US,19980707 08:00,0.01
COOP:427064,PROVO BYU UT US,19980707 10:00,0.01
COOP:427064,PROVO BYU UT US,19980707 11:00,0.01
COOP:427064,PROVO BYU UT US,19980721 08:00,0.03
COOP:427064,PROVO BYU UT US,19980721 09:00,0.01
COOP:427064,PROVO BYU UT US,19980721 11:00,0.01
COOP:427064,PROVO BYU UT US,19980721 12:00,0.01
COOP:427064,PROVO BYU UT US,19980724 11:00,0.02
COOP:427064,PROVO BYU UT US,19980724 12:00,0.01
COOP:427064,PROVO BYU UT US,19980724 13:00,0.01
COOP:427064,PROVO BYU UT US,19980724 14:00,0.01
COOP:427064,PROVO BYU UT US,19980725 08:00,0.03
COOP:427064,PROVO BYU UT US,19980725 09:00,0.06
COOP:427064,PROVO BYU UT US,19980725 10:00,0.02
COOP:427064,PROVO BYU UT US,19980725 11:00,0.04
COOP:427064,PROVO BYU UT US,19980725 12:00,0.02
COOP:427064,PROVO BYU UT US,19980725 13:00,0.01
COOP:427064,PROVO BYU UT US,19980725 14:00,0.01
COOP:427064,PROVO BYU UT US,19980725 15:00,0.10
COOP:427064,PROVO BYU UT US,19980726 10:00,0.02
COOP:427064,PROVO BYU UT US,19980726 11:00,0.01
COOP:427064,PROVO BYU UT US,19980726 12:00,0.01
COOP:427064,PROVO BYU UT US,19980726 14:00,0.01
COOP:427064,PROVO BYU UT US,19980726 15:00,0.01
COOP:427064,PROVO BYU UT US,19980726 17:00,999.99
COOP:427064,PROVO BYU UT US,19980730 16:00,0.09
COOP:427064,PROVO BYU UT US,19980801 01:00,0.00
COOP:427064,PROVO BYU UT US,19980807 17:00,0.08
COOP:427064,PROVO BYU UT US,19980807 18:00,0.02
COOP:427064,PROVO BYU UT US,19980807 19:00,0.01
COOP:427064,PROVO BYU UT US,19980807 20:00,0.01
COOP:427064,PROVO BYU UT US,19980808 09:00,0.01
COOP:427064,PROVO BYU UT US,19980808 10:00,0.01
COOP:427064,PROVO BYU UT US,19980808 11:00,0.01
COOP:427064,PROVO BYU UT US,19980808 13:00,0.04
COOP:427064,PROVO BYU UT US,19980808 17:00,0.02
COOP:427064,PROVO BYU UT US,19980825 14:00,0.07
COOP:427064,PROVO BYU UT US,19980825 15:00,0.01
COOP:427064,PROVO BYU UT US,19980825 16:00,0.03
COOP:427064,PROVO BYU UT US,19980825 22:00,0.20
COOP:427064,PROVO BYU UT US,19980825 23:00,0.10
COOP:427064,PROVO BYU UT US,19980901 01:00,0.00
COOP:427064,PROVO BYU UT US,19980902 09:00,0.01
COOP:427064,PROVO BYU UT US,19980902 10:00,0.01
COOP:427064,PROVO BYU UT US,19980902 11:00,0.01
COOP:427064,PROVO BYU UT US,19980902 12:00,0.01
COOP:427064,PROVO BYU UT US,19980902 13:00,0.01
COOP:427064,PROVO BYU UT US,19980902 14:00,0.01
COOP:427064,PROVO BYU UT US,19980902 16:00,0.01
COOP:427064,PROVO BYU UT US,19980905 17:00,999.99
COOP:427064,PROVO BYU UT US,19980906 17:00,0.06
COOP:427064,PROVO BYU UT US,19980907 14:00,0.02
COOP:427064,PROVO BYU UT US,19980907 15:00,0.07
COOP:427064,PROVO BYU UT US,19980909 21:00,0.01
COOP:427064,PROVO BYU UT US,19980909 22:00,0.01
COOP:427064,PROVO BYU UT US,19980909 23:00,0.02
COOP:427064,PROVO BYU UT US,19980910 00:00,0.01
COOP:427064,PROVO BYU UT US,19980910 04:00,0.06
COOP:427064,PROVO BYU UT US,19980910 05:00,0.04
COOP:427064,PROVO BYU UT US,19980910 06:00,0.02
COOP:427064,PROVO BYU UT US,19980911 14:00,0.01
COOP:427064,PROVO BYU UT US,19980911 15:00,0.01
COOP:427064,PROVO BYU UT US,19980911 16:00,0.01
COOP:427064,PROVO BYU UT US,19980912 15:00,0.48
COOP:427064,PROVO BYU UT US,19980913 02:00,0.01
COOP:427064,PROVO BYU UT US,19980913 03:00,0.01
COOP:427064,PROVO BYU UT US,19980913 04:00,0.01
COOP:427064,PROVO BYU UT US,19980921 02:00,0.01
COOP:427064,PROVO BYU UT US,19980921 03:00,0.01
COOP:427064,PROVO BYU UT US,19980921 19:00,0.06
COOP:427064,PROVO BYU UT US,19980921 20:00,0.03
COOP:427064,PROVO BYU UT US,19980922 02:00,0.01
COOP:427064,PROVO BYU UT US,19980922 03:00,0.01
COOP:427064,PROVO BYU UT US,19980922 04:00,0.01
COOP:427064,PROVO BYU UT US,19980923 02:00,0.01
COOP:427064,PROVO BYU UT US,19980923 03:00,0.02
COOP:427064,PROVO BYU UT US,19980923 04:00,0.02
COOP:427064,PROVO BYU UT US,19980929 20:00,0.04
COOP:427064,PROVO BYU UT US,19980930 01:00,0.02
COOP:427064,PROVO BYU UT US,19980930 02:00,0.01
COOP:427064,PROVO BYU UT US,19980930 11:00,0.03
COOP:427064,PROVO BYU UT US,19980930 12:00,0.08
COOP:427064,PROVO BYU UT US,19981001 01:00,0.00
COOP:427064,PROVO BYU UT US,19981001 15:00,0.15
COOP:427064,PROVO BYU UT US,19981003 15:00,0.05
COOP:427064,PROVO BYU UT US,19981015 19:00,0.01
COOP:427064,PROVO BYU UT US,19981015 20:00,0.04
COOP:427064,PROVO BYU UT US,19981015 23:00,0.01
COOP:427064,PROVO BYU UT US,19981016 01:00,0.01
COOP:427064,PROVO BYU UT US,19981016 02:00,0.01
COOP:427064,PROVO BYU UT US,19981016 03:00,0.03
COOP:427064,PROVO BYU UT US,19981016 04:00,0.01
COOP:427064,PROVO BYU UT US,19981016 05:00,0.01
COOP:427064,PROVO BYU UT US,19981023 00:00,0.01
COOP:427064,PROVO BYU UT US,19981023 01:00,0.02
COOP:427064,PROVO BYU UT US,19981023 14:00,0.01
COOP:427064,PROVO BYU UT US,19981023 15:00,0.02
COOP:427064,PROVO BYU UT US,19981023 16:00,0.07
COOP:427064,PROVO BYU UT US,19981025 04:00,0.07
COOP:427064,PROVO BYU UT US,19981025 05:00,0.01
COOP:427064,PROVO BYU UT US,19981025 11:00,0.02
COOP:427064,PROVO BYU UT US,19981025 12:00,0.05
COOP:427064,PROVO BYU UT US,19981025 13:00,0.01
COOP:427064,PROVO BYU UT US,19981025 14:00,0.02
COOP:427064,PROVO BYU UT US,19981025 15:00,0.01
COOP:427064,PROVO BYU UT US,19981025 16:00,0.01
COOP:427064,PROVO BYU UT US,19981026 04:00,0.02
COOP:427064,PROVO BYU UT US,19981026 05:00,0.03
COOP:427064,PROVO BYU UT US,19981026 07:00,0.01
COOP:427064,PROVO BYU UT US,19981026 08:00,0.04
COOP:427064,PROVO BYU UT US,19981026 09:00,0.05
COOP:427064,PROVO BYU UT US,19981026 13:00,0.01
COOP:427064,PROVO BYU UT US,19981026 14:00,0.01
COOP:427064,PROVO BYU UT US,19981029 14:00,0.01
COOP:427064,PROVO BYU UT US,19981029 15:00,0.02
COOP:427064,PROVO BYU UT US,19981029 16:00,0.02
COOP:427064,PROVO BYU UT US,19981029 20:00,0.03
COOP:427064,PROVO BYU UT US,19981029 21:00,0.12
COOP:427064,PROVO BYU UT US,19981029 22:00,0.13
COOP:427064,PROVO BYU UT US,19981029 23:00,0.07
COOP:427064,PROVO BYU UT US,19981030 01:00,0.03
COOP:427064,PROVO BYU UT US,19981030 02:00,0.06
COOP:427064,PROVO BYU UT US,19981030 03:00,0.01
COOP:427064,PROVO BYU UT US,19981101 01:00,999.99
COOP:427064,PROVO BYU UT US,19981201 00:00,999.99
COOP:427064,PROVO BYU UT US,19981201 01:00,999.99
COOP:427064,PROVO BYU UT US,19981201 16:00,999.99
COOP:427064,PROVO BYU UT US,19981204 12:00,0.03
COOP:427064,PROVO BYU UT US,19981204 13:00,0.02
COOP:427064,PROVO BYU UT US,19981204 14:00,0.04
COOP:427064,PROVO BYU UT US,19981204 15:00,0.01
COOP:427064,PROVO BYU UT US,19981204 16:00,0.02
COOP:427064,PROVO BYU UT US,19981208 21:00,0.02
COOP:427064,PROVO BYU UT US,19981208 22:00,0.04
COOP:427064,PROVO BYU UT US,19981208 23:00,0.02
COOP:427064,PROVO BYU UT US,19981209 01:00,0.01
COOP:427064,PROVO BYU UT US,19981209 03:00,0.01
COOP:427064,PROVO BYU UT US,19981209 04:00,0.01
COOP:427064,PROVO BYU UT US,19981209 05:00,0.01
COOP:427064,PROVO BYU UT US,19981219 12:00,0.01
COOP:427064,PROVO BYU UT US,19981219 13:00,0.01
COOP:427064,PROVO BYU UT US,19981219 14:00,0.02
COOP:427064,PROVO BYU UT US,19981219 15:00,0.02
COOP:427064,PROVO BYU UT US,19981219 16:00,0.01
COOP:427064,PROVO BYU UT US,19981219 17:00,0.02
COOP:427064,PROVO BYU UT US,19981219 18:00,0.01
COOP:427064,PROVO BYU UT US,19981219 19:00,0.01
COOP:427064,PROVO BYU UT US,19981219 20:00,0.01
COOP:427064,PROVO BYU UT US,19981219 21:00,0.01
COOP:427064,PROVO BYU UT US,19981219 22:00,0.01
COOP:427064,PROVO BYU UT US,19981219 23:00,0.02
COOP:427064,PROVO BYU UT US,19981220 00:00,0.01
COOP:427064,PROVO BYU UT US,19981220 01:00,0.02
COOP:427064,PROVO BYU UT US,19981220 02:00,0.01
COOP:427064,PROVO BYU UT US,19981220 03:00,0.01
COOP:427064,PROVO BYU UT US,19981220 04:00,0.01
COOP:427064,PROVO BYU UT US,19981220 05:00,0.01
COOP:427064,PROVO BYU UT US,19981231 16:00,0.05
COOP:427064,PROVO BYU UT US,19981231 17:00,0.13
COOP:427064,PROVO BYU UT US,19981231 18:00,0.07
COOP:427064,PROVO BYU UT US,19981231 19:00,0.05
COOP:427064,PROVO BYU UT US,19981231 20:00,0.05
COOP:427064,PROVO BYU UT US,19981231 21:00,0.03
COOP:427064,PROVO BYU UT US,19981231 22:00,0.01
COOP:427064,PROVO BYU UT US,19981231 23:00,0.07
COOP:427064,PROVO BYU UT US,19990101 00:00,0.03
COOP:427064,PROVO BYU UT US,19990101 01:00,0.02
COOP:427064,PROVO BYU UT US,19990101 02:00,0.01
COOP:427064,PROVO BYU UT US,19990101 03:00,0.02
COOP:427064,PROVO BYU UT US,19990101 05:00,0.01
COOP:427064,PROVO BYU UT US,19990101 11:00,0.03
COOP:427064,PROVO BYU UT US,19990116 12:00,0.01
COOP:427064,PROVO BYU UT US,19990116 13:00,0.01
COOP:427064,PROVO BYU UT US,19990118 22:00,0.05
COOP:427064,PROVO BYU UT US,19990118 23:00,0.12
COOP:427064,PROVO BYU UT US,19990119 00:00,0.08
COOP:427064,PROVO BYU UT US,19990120 10:00,0.07
COOP:427064,PROVO BYU UT US,19990120 11:00,0.13
COOP:427064,PROVO BYU UT US,19990120 12:00,0.03
COOP:427064,PROVO BYU UT US,19990120 13:00,0.01
COOP:427064,PROVO BYU UT US,19990120 14:00,0.02
COOP:427064,PROVO BYU UT US,19990120 15:00,0.01
COOP:427064,PROVO BYU UT US,19990120 16:00,0.02
COOP:427064,PROVO BYU UT US,19990120 18:00,0.04
COOP:427064,PROVO BYU UT US,19990120 19:00,0.04
COOP:427064,PROVO BYU UT US,19990120 20:00,0.06
COOP:427064,PROVO BYU UT US,19990120 21:00,0.04
COOP:427064,PROVO BYU UT US,19990120 23:00,0.07
COOP:427064,PROVO BYU UT US,19990121 00:00,0.15
COOP:427064,PROVO BYU UT US,19990121 01:00,0.10
COOP:427064,PROVO BYU UT US,19990121 02:00,0.03
COOP:427064,PROVO BYU UT US,19990121 05:00,0.02
COOP:427064,PROVO BYU UT US,19990121 11:00,0.03
COOP:427064,PROVO BYU UT US,19990121 12:00,0.02
COOP:427064,PROVO BYU UT US,19990121 13:00,0.01
COOP:427064,PROVO BYU UT US,19990121 15:00,0.01
COOP:427064,PROVO BYU UT US,19990121 16:00,0.02
COOP:427064,PROVO BYU UT US,19990121 17:00,999.99
COOP:427064,PROVO BYU UT US,19990127 16:00,0.70
COOP:427064,PROVO BYU UT US,19990128 21:00,999.99
COOP:427064,PROVO BYU UT US,19990131 02:00,0.40
COOP:427064,PROVO BYU UT US,19990201 01:00,0.00
COOP:427064,PROVO BYU UT US,19990204 17:00,999.99
COOP:427064,PROVO BYU UT US,19990205 17:00,0.28
COOP:427064,PROVO BYU UT US,19990206 02:00,0.01
COOP:427064,PROVO BYU UT US,19990206 03:00,0.01
COOP:427064,PROVO BYU UT US,19990206 06:00,0.01
COOP:427064,PROVO BYU UT US,19990206 07:00,0.01
COOP:427064,PROVO BYU UT US,19990206 20:00,0.01
COOP:427064,PROVO BYU UT US,19990206 21:00,0.01
COOP:427064,PROVO BYU UT US,19990210 00:00,0.01
COOP:427064,PROVO BYU UT US,19990210 01:00,0.09
COOP:427064,PROVO BYU UT US,19990210 02:00,0.08
COOP:427064,PROVO BYU UT US,19990210 03:00,0.04
COOP:427064,PROVO BYU UT US,19990210 04:00,0.01
COOP:427064,PROVO BYU UT US,19990210 05:00,0.01
COOP:427064,PROVO BYU UT US,19990210 16:00,0.04
COOP:427064,PROVO BYU UT US,19990210 17:00,0.02
COOP:427064,PROVO BYU UT US,19990211 03:00,0.01
COOP:427064,PROVO BYU UT US,19990211 04:00,0.02
COOP:427064,PROVO BYU UT US,19990211 05:00,0.01
COOP:427064,PROVO BYU UT US,19990211 06:00,0.02
COOP:427064,PROVO BYU UT US,19990216 17:00,999.99
COOP:427064,PROVO BYU UT US,19990217 17:00,0.17
COOP:427064,PROVO BYU UT US,19990221 18:00,999.99
COOP:427064,PROVO BYU UT US,19990222 17:00,0.05
COOP:427064,PROVO BYU UT US,19990301 01:00,0.00
COOP:427064,PROVO BYU UT US,19990304 09:00,0.05
COOP:427064,PROVO BYU UT US,19990304 10:00,0.03
COOP:427064,PROVO BYU UT US,19990304 11:00,0.02
COOP:427064,PROVO BYU UT US,19990309 19:00,0.05
COOP:427064,PROVO BYU UT US,19990309 20:00,0.01
COOP:427064,PROVO BYU UT US,19990309 21:00,0.04
COOP:427064,PROVO BYU UT US,19990309 22:00,0.05
COOP:427064,PROVO BYU UT US,19990310 00:00,0.04
COOP:427064,PROVO BYU UT US,19990310 01:00,0.01
COOP:427064,PROVO BYU UT US,19990310 02:00,0.01
COOP:427064,PROVO BYU UT US,19990331 16:00,0.05
COOP:427064,PROVO BYU UT US,19990331 19:00,0.03
COOP:427064,PROVO BYU UT US,19990331 21:00,0.02
COOP:427064,PROVO BYU UT US,19990331 22:00,0.01
COOP:427064,PROVO BYU UT US,19990331 23:00,0.03
COOP:427064,PROVO BYU UT US,19990401 00:00,0.14
COOP:427064,PROVO BYU UT US,19990401 01:00,0.05
COOP:427064,PROVO BYU UT US,19990401 02:00,0.05
COOP:427064,PROVO BYU UT US,19990401 03:00,0.04
COOP:427064,PROVO BYU UT US,19990401 04:00,0.02
COOP:427064,PROVO BYU UT US,19990401 05:00,0.05
COOP:427064,PROVO BYU UT US,19990401 06:00,0.08
COOP:427064,PROVO BYU UT US,19990401 07:00,0.05
COOP:427064,PROVO BYU UT US,19990401 08:00,0.05
COOP:427064,PROVO BYU UT US,19990401 09:00,0.01
COOP:427064,PROVO BYU UT US,19990401 10:00,0.05
COOP:427064,PROVO BYU UT US,19990401 11:00,0.02
COOP:427064,PROVO BYU UT US,19990403 03:00,0.03
COOP:427064,PROVO BYU UT US,19990403 04:00,0.01
COOP:427064,PROVO BYU UT US,19990403 05:00,0.01
COOP:427064,PROVO BYU UT US,19990407 19:00,0.16
COOP:427064,PROVO BYU UT US,19990407 20:00,0.15
COOP:427064,PROVO BYU UT US,19990407 21:00,0.05
COOP:427064,PROVO BYU UT US,19990407 22:00,0.01
COOP:427064,PROVO BYU UT US,19990408 00:00,0.02
COOP:427064,PROVO BYU UT US,19990408 01:00,0.08
COOP:427064,PROVO BYU UT US,19990408 02:00,0.06
COOP:427064,PROVO BYU UT US,19990408 03:00,0.05
COOP:427064,PROVO BYU UT US,19990408 04:00,0.05
COOP:427064,PROVO BYU UT US,19990408 05:00,0.05
COOP:427064,PROVO BYU UT US,19990408 06:00,0.09
COOP:427064,PROVO BYU UT US,19990408 08:00,0.01
COOP:427064,PROVO BYU UT US,19990409 12:00,0.04
COOP:427064,PROVO BYU UT US,19990420 12:00,0.07
COOP:427064,PROVO BYU UT US,19990420 13:00,0.04
COOP:427064,PROVO BYU UT US,19990420 14:00,0.15
COOP:427064,PROVO BYU UT US,19990420 15:00,0.01
COOP:427064,PROVO BYU UT US,19990421 04:00,0.05
COOP:427064,PROVO BYU UT US,19990421 05:00,0.01
COOP:427064,PROVO BYU UT US,19990421 14:00,0.08
COOP:427064,PROVO BYU UT US,19990421 15:00,0.06
COOP:427064,PROVO BYU UT US,19990421 16:00,0.02
COOP:427064,PROVO BYU UT US,19990422 03:00,0.02
COOP:427064,PROVO BYU UT US,19990422 04:00,0.02
COOP:427064,PROVO BYU UT US,19990422 05:00,0.01
COOP:427064,PROVO BYU UT US,19990423 16:00,0.12
COOP:427064,PROVO BYU UT US,19990424 03:00,0.05
COOP:427064,PROVO BYU UT US,19990424 17:00,0.08
COOP:427064,PROVO BYU UT US,19990424 18:00,0.10
COOP:427064,PROVO BYU UT US,19990424 19:00,0.25
COOP:427064,PROVO BYU UT US,19990424 20:00,0.20
COOP:427064,PROVO BYU UT US,19990424 21:00,0.15
COOP:427064,PROVO BYU UT US,19990424 22:00,0.08
COOP:427064,PROVO BYU UT US,19990424 23:00,0.03
COOP:427064,PROVO BYU UT US,19990425 11:00,0.01
COOP:427064,PROVO BYU UT US,19990425 12:00,0.01
COOP:427064,PROVO BYU UT US,19990425 13:00,0.01
COOP:427064,PROVO BYU UT US,19990425 16:00,0.06
COOP:427064,PROVO BYU UT US,19990425 17:00,0.10
COOP:427064,PROVO BYU UT US,19990425 18:00,0.10
COOP:427064,PROVO BYU UT US,19990425 19:00,0.08
COOP:427064,PROVO BYU UT US,19990425 20:00,0.01
COOP:427064,PROVO BYU UT US,19990426 19:00,0.01
COOP:427064,PROVO BYU UT US,19990426 20:00,0.02
COOP:427064,PROVO BYU UT US,19990427 00:00,0.01
COOP:427064,PROVO BYU UT US,19990427 01:00,0.03
COOP:427064,PROVO BYU UT US,19990427 03:00,0.07
COOP:427064,PROVO BYU UT US,19990427 08:00,0.01
COOP:427064,PROVO BYU UT US,19990427 09:00,0.09
COOP:427064,PROVO BYU UT US,19990427 10:00,0.01
COOP:427064,PROVO BYU UT US,19990427 11:00,0.01
COOP:427064,PROVO BYU UT US,19990428 13:00,0.03
COOP:427064,PROVO BYU UT US,19990428 14:00,0.02
COOP:427064,PROVO BYU UT US,19990428 15:00,0.03
COOP:427064,PROVO BYU UT US,19990428 17:00,0.01
COOP:427064,PROVO BYU UT US,19990428 19:00,0.13
COOP:427064,PROVO BYU UT US,19990428 23:00,0.01
COOP:427064,PROVO BYU UT US,19990429 04:00,0.04
COOP:427064,PROVO BYU UT US,19990501 01:00,0.00
COOP:427064,PROVO BYU UT US,19990502 10:00,0.01
COOP:427064,PROVO BYU UT US,19990502 20:00,0.03
COOP:427064,PROVO BYU UT US,19990502 21:00,0.10
COOP:427064,PROVO BYU UT US,19990502 22:00,0.05
COOP:427064,PROVO BYU UT US,19990502 23:00,0.06
COOP:427064,PROVO BYU UT US,19990503 00:00,0.19
COOP:427064,PROVO BYU UT US,19990503 01:00,0.15
COOP:427064,PROVO BYU UT US,19990503 02:00,0.10
COOP:427064,PROVO BYU UT US,19990503 03:00,0.13
COOP:427064,PROVO BYU UT US,19990503 04:00,0.11
COOP:427064,PROVO BYU UT US,19990503 05:00,0.06
COOP:427064,PROVO BYU UT US,19990503 06:00,0.06
COOP:427064,PROVO BYU UT US,19990503 07:00,0.04
COOP:427064,PROVO BYU UT US,19990503 08:00,0.02
COOP:427064,PROVO BYU UT US,19990503 09:00,0.11
COOP:427064,PROVO BYU UT US,19990503 10:00,0.02
COOP:427064,PROVO BYU UT US,19990503 11:00,0.03
COOP:427064,PROVO BYU UT US,19990503 12:00,0.02
COOP:427064,PROVO BYU UT US,19990503 14:00,0.04
COOP:427064,PROVO BYU UT US,19990503 15:00,0.01
COOP:427064,PROVO BYU UT US,19990503 17:00,0.06
COOP:427064,PROVO BYU UT US,19990503 18:00,0.02
COOP:427064,PROVO BYU UT US,19990503 19:00,0.02
COOP:427064,PROVO BYU UT US,19990503 23:00,0.06
COOP:427064,PROVO BYU UT US,19990504 00:00,0.07
COOP:427064,PROVO BYU UT US,19990504 09:00,0.02
COOP:427064,PROVO BYU UT US,19990504 10:00,0.02
COOP:427064,PROVO BYU UT US,19990504 11:00,0.01
COOP:427064,PROVO BYU UT US,19990504 12:00,0.02
COOP:427064,PROVO BYU UT US,19990504 13:00,0.01
COOP:427064,PROVO BYU UT US,19990505 09:00,0.08
COOP:427064,PROVO BYU UT US,19990505 10:00,0.04
COOP:427064,PROVO BYU UT US,19990509 00:00,0.01
COOP:427064,PROVO BYU UT US,19990509 02:00,0.01
COOP:427064,PROVO BYU UT US,19990509 03:00,0.01
COOP:427064,PROVO BYU UT US,19990509 04:00,0.01
COOP:427064,PROVO BYU UT US,19990509 05:00,0.01
COOP:427064,PROVO BYU UT US,19990509 07:00,0.02
COOP:427064,PROVO BYU UT US,19990509 08:00,0.03
COOP:427064,PROVO BYU UT US,19990513 02:00,0.08
COOP:427064,PROVO BYU UT US,19990513 03:00,0.16
COOP:427064,PROVO BYU UT US,19990513 04:00,0.22
COOP:427064,PROVO BYU UT US,19990513 05:00,0.23
COOP:427064,PROVO BYU UT US,19990513 06:00,0.08
COOP:427064,PROVO BYU UT US,19990513 13:00,0.05
COOP:427064,PROVO BYU UT US,19990514 01:00,0.10
COOP:427064,PROVO BYU UT US,19990514 02:00,0.05
COOP:427064,PROVO BYU UT US,19990514 03:00,0.01
COOP:427064,PROVO BYU UT US,19990514 04:00,0.02
COOP:427064,PROVO BYU UT US,19990514 05:00,0.02
COOP:427064,PROVO BYU UT US,19990514 06:00,0.03
COOP:427064,PROVO BYU UT US,19990515 05:00,0.03
COOP:427064,PROVO BYU UT US,19990516 08:00,0.04
COOP:427064,PROVO BYU UT US,19990516 09:00,0.07
COOP:427064,PROVO BYU UT US,19990516 10:00,0.09
COOP:427064,PROVO BYU UT US,19990516 11:00,0.03
COOP:427064,PROVO BYU UT US,19990524 17:00,0.03
COOP:427064,PROVO BYU UT US,19990529 00:00,0.01
COOP:427064,PROVO BYU UT US,19990529 01:00,0.01
COOP:427064,PROVO BYU UT US,19990529 02:00,0.02
COOP:427064,PROVO BYU UT US,19990529 08:00,0.02
COOP:427064,PROVO BYU UT US,19990529 15:00,0.30
COOP:427064,PROVO BYU UT US,19990601 01:00,0.00
COOP:427064,PROVO BYU UT US,19990602 09:00,0.02
COOP:427064,PROVO BYU UT US,19990602 10:00,0.08
COOP:427064,PROVO BYU UT US,19990602 11:00,0.12
COOP:427064,PROVO BYU UT US,19990602 12:00,0.04
COOP:427064,PROVO BYU UT US,19990602 15:00,0.20
COOP:427064,PROVO BYU UT US,19990602 16:00,0.15
COOP:427064,PROVO BYU UT US,19990602 17:00,0.04
COOP:427064,PROVO BYU UT US,19990602 18:00,0.01
COOP:427064,PROVO BYU UT US,19990602 20:00,0.05
COOP:427064,PROVO BYU UT US,19990602 21:00,0.01
COOP:427064,PROVO BYU UT US,19990603 12:00,0.15
COOP:427064,PROVO BYU UT US,19990604 11:00,0.04
COOP:427064,PROVO BYU UT US,19990604 12:00,0.01
COOP:427064,PROVO BYU UT US,19990604 18:00,0.11
COOP:427064,PROVO BYU UT US,19990604 19:00,0.01
COOP:427064,PROVO BYU UT US,19990605 21:00,999.99
COOP:427064,PROVO BYU UT US,19990606 05:00,0.10
COOP:427064,PROVO BYU UT US,19990606 14:00,0.15
COOP:427064,PROVO BYU UT US,19990606 18:00,999.99
COOP:427064,PROVO BYU UT US,19990607 03:00,0.07
COOP:427064,PROVO BYU UT US,19990701 01:00,0.00
COOP:427064,PROVO BYU UT US,19990707 18:00,0.02
COOP:427064,PROVO BYU UT US,19990707 19:00,0.08
COOP:427064,PROVO BYU UT US,19990707 20:00,0.09
COOP:427064,PROVO BYU UT US,19990707 21:00,0.01
COOP:427064,PROVO BYU UT US,19990708 00:00,0.01
COOP:427064,PROVO BYU UT US,19990708 01:00,0.01
COOP:427064,PROVO BYU UT US,19990708 03:00,0.01
COOP:427064,PROVO BYU UT US,19990708 04:00,0.01
COOP:427064,PROVO BYU UT US,19990708 05:00,0.01
COOP:427064,PROVO BYU UT US,19990714 15:00,0.05
COOP:427064,PROVO BYU UT US,19990714 16:00,0.03
COOP:427064,PROVO BYU UT US,19990714 19:00,0.01
COOP:427064,PROVO BYU UT US,19990714 20:00,0.09
COOP:427064,PROVO BYU UT US,19990715 01:00,0.01
COOP:427064,PROVO BYU UT US,19990715 02:00,0.02
COOP:427064,PROVO BYU UT US,19990715 03:00,0.02
COOP:427064,PROVO BYU UT US,19990716 19:00,0.03
COOP:427064,PROVO BYU UT US,19990716 22:00,0.01
COOP:427064,PROVO BYU UT US,19990716 23:00,0.01
COOP:427064,PROVO BYU UT US,19990717 00:00,0.01
COOP:427064,PROVO BYU UT US,19990717 03:00,0.02
COOP:427064,PROVO BYU UT US,19990717 04:00,0.02
COOP:427064,PROVO BYU UT US,19990717 05:00,0.01
COOP:427064,PROVO BYU UT US,19990721 16:00,0.02
COOP:427064,PROVO BYU UT US,19990730 13:00,0.05
COOP:427064,PROVO BYU UT US,19990801 01:00,0.00
COOP:427064,PROVO BYU UT US,19990810 13:00,0.02
COOP:427064,PROVO BYU UT US,19990810 14:00,0.03
COOP:427064,PROVO BYU UT US,19990810 15:00,0.06
COOP:427064,PROVO BYU UT US,19990810 16:00,0.02
COOP:427064,PROVO BYU UT US,19990811 00:00,0.02
COOP:427064,PROVO BYU UT US,19990811 01:00,0.06
COOP:427064,PROVO BYU UT US,19990811 02:00,0.02
COOP:427064,PROVO BYU UT US,19990827 14:00,0.23
COOP:427064,PROVO BYU UT US,19990830 15:00,0.43
COOP:427064,PROVO BYU UT US,19990831 23:00,0.01
COOP:427064,PROVO BYU UT US,19990901 00:00,0.02
COOP:427064,PROVO BYU UT US,19990901 01:00,0.02
COOP:427064,PROVO BYU UT US,19990901 03:00,0.02
COOP:427064,PROVO BYU UT US,19990901 04:00,0.02
COOP:427064,PROVO BYU UT US,19990901 05:00,0.01
COOP:427064,PROVO BYU UT US,19990903 15:00,0.07
COOP:427064,PROVO BYU UT US,19990903 16:00,0.02
COOP:427064,PROVO BYU UT US,19990919 14:00,0.04
COOP:427064,PROVO BYU UT US,19991001 01:00,0.00
COOP:427064,PROVO BYU UT US,19991007 01:00,0.01
COOP:427064,PROVO BYU UT US,19991007 02:00,0.01
COOP:427064,PROVO BYU UT US,19991007 03:00,0.01
COOP:427064,PROVO BYU UT US,19991007 04:00,0.01
COOP:427064,PROVO BYU UT US,19991029 03:00,0.01
COOP:427064,PROVO BYU UT US,19991029 04:00,0.01
COOP:427064,PROVO BYU UT US,19991101 01:00,0.00
COOP:427064,PROVO BYU UT US,19991118 17:00,999.99
COOP:427064,PROVO BYU UT US,19991123 16:00,0.15
COOP:427064,PROVO BYU UT US,19991201 01:00,0.00
COOP:427064,PROVO BYU UT US,19991202 22:00,0.03
COOP:427064,PROVO BYU UT US,19991202 23:00,0.10
COOP:427064,PROVO BYU UT US,19991203 00:00,0.03
COOP:427064,PROVO BYU UT US,19991203 01:00,0.04
COOP:427064,PROVO BYU UT US,19991203 03:00,0.01
COOP:427064,PROVO BYU UT US,19991203 04:00,0.01
COOP:427064,PROVO BYU UT US,19991207 04:00,0.03
COOP:427064,PROVO BYU UT US,19991207 15:00,0.01
COOP:427064,PROVO BYU UT US,19991207 16:00,0.02
COOP:427064,PROVO BYU UT US,19991207 17:00,0.06
