site_code year month day hour minute second value value_std_dev nvalue latitude longitude altitude elevation intake_height qcflag
MLO 2017 2 16 0 0 0 405.81 0.08 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 2 17 0 0 0 405.77 0.04 12 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 2 18 0 0 0 405.88 0.05 9 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 2 19 0 0 0 405.65 0.03 6 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 2 20 0 0 0 406.71 0.58 8 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 2 21 0 0 0 406.75 0.08 8 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 2 22 0 0 0 -999.99 -99.99 0 19.536 -155.576 3437.0 3397.0 40.0 *..
MLO 2017 2 23 0 0 0 407.32 0.19 10 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 2 24 0 0 0 408.32 0.12 9 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 2 25 0 0 0 -999.99 -99.99 0 19.536 -155.576 3437.0 3397.0 40.0 *..
MLO 2017 2 26 0 0 0 408.62 0.75 13 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 2 27 0 0 0 407.55 0.09 11 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 2 28 0 0 0 407.65 0.15 14 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 3 1 0 0 0 406.8 0.12 10 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 3 2 0 0 0 406.16 0.3 7 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 3 3 0 0 0 407.56 0.13 12 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 3 4 0 0 0 407.5 0.2 14 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 3 5 0 0 0 -999.99 -99.99 0 19.536 -155.576 3437.0 3397.0 40.0 *..
MLO 2017 3 6 0 0 0 -999.99 -99.99 0 19.536 -155.576 3437.0 3397.0 40.0 *..
MLO 2017 3 7 0 0 0 -999.99 -99.99 0 19.536 -155.576 3437.0 3397.0 40.0 *..
MLO 2017 3 8 0 0 0 406.61 0.12 5 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 3 9 0 0 0 405.69 0.07 14 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 3 10 0 0 0 -999.99 -99.99 0 19.536 -155.576 3437.0 3397.0 40.0 *..
MLO 2017 3 11 0 0 0 -999.99 -99.99 0 19.536 -155.576 3437.0 3397.0 40.0 *..
MLO 2017 3 12 0 0 0 406.86 0.14 4 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 3 13 0 0 0 407.15 0.06 12 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 3 14 0 0 0 407.33 0.08 9 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 3 15 0 0 0 407.66 0.14 4 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 3 16 0 0 0 406.5 0.13 11 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 3 17 0 0 0 -999.99 -99.99 0 19.536 -155.576 3437.0 3397.0 40.0 *..
MLO 2017 3 18 0 0 0 -999.99 -99.99 0 19.536 -155.576 3437.0 3397.0 40.0 *..
MLO 2017 3 19 0 0 0 406.78 0.1 13 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 3 20 0 0 0 406.35 0.07 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 3 21 0 0 0 406.67 0.19 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 3 22 0 0 0 406.6 0.25 11 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 3 23 0 0 0 406.7 0.28 7 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 3 24 0 0 0 -999.99 -99.99 0 19.536 -155.576 3437.0 3397.0 40.0 *..
MLO 2017 3 25 0 0 0 407.79 0.09 6 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 3 26 0 0 0 406.92 0.4 7 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 3 27 0 0 0 406.61 0.65 7 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 3 28 0 0 0 409.51 0.05 12 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 3 29 0 0 0 409.32 0.14 13 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 3 30 0 0 0 408.9 0.47 11 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 3 31 0 0 0 409.12 0.09 8 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 4 1 0 0 0 408.52 0.32 6 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 4 2 0 0 0 408.11 0.23 4 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 4 3 0 0 0 407.86 0.18 10 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 4 4 0 0 0 408.11 0.13 14 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 4 5 0 0 0 -999.99 -99.99 0 19.536 -155.576 3437.0 3397.0 40.0 *..
MLO 2017 4 6 0 0 0 406.96 0.12 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 4 7 0 0 0 406.99 0.1 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 4 8 0 0 0 407.82 0.15 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 4 9 0 0 0 -999.99 -99.99 0 19.536 -155.576 3437.0 3397.0 40.0 *..
MLO 2017 4 10 0 0 0 -999.99 -99.99 0 19.536 -155.576 3437.0 3397.0 40.0 *..
MLO 2017 4 11 0 0 0 409.18 0.5 11 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 4 12 0 0 0 409.21 0.28 9 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 4 13 0 0 0 407.84 0.39 10 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 4 14 0 0 0 409.15 0.65 9 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 4 15 0 0 0 409.09 0.14 7 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 4 16 0 0 0 409.56 0.25 13 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 4 17 0 0 0 409.23 0.12 11 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 4 18 0 0 0 -999.99 -99.99 0 19.536 -155.576 3437.0 3397.0 40.0 *..
MLO 2017 4 19 0 0 0 409.99 0.14 10 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 4 20 0 0 0 409.86 0.2 13 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 4 21 0 0 0 409.7 0.08 5 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 4 22 0 0 0 409.56 0.16 10 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 4 23 0 0 0 409.7 0.04 6 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 4 24 0 0 0 -999.99 -99.99 0 19.536 -155.576 3437.0 3397.0 40.0 *..
MLO 2017 4 25 0 0 0 409.69 0.53 7 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 4 26 0 0 0 412.66 0.29 6 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 4 27 0 0 0 408.68 0.65 7 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 4 28 0 0 0 409.52 0.11 6 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 4 29 0 0 0 409.5 0.26 4 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 4 30 0 0 0 410.02 0.08 6 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 5 1 0 0 0 408.62 0.06 4 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 5 2 0 0 0 409.04 0.26 6 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 5 3 0 0 0 408.13 0.11 8 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 5 4 0 0 0 -999.99 -99.99 0 19.536 -155.576 3437.0 3397.0 40.0 *..
MLO 2017 5 5 0 0 0 -999.99 -99.99 0 19.536 -155.576 3437.0 3397.0 40.0 *..
MLO 2017 5 6 0 0 0 410.05 0.12 14 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 5 7 0 0 0 409.21 0.16 13 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 5 8 0 0 0 409.49 0.12 6 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 5 9 0 0 0 409.47 0.15 11 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 5 10 0 0 0 408.88 0.22 13 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 5 11 0 0 0 409.83 0.09 13 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 5 12 0 0 0 409.45 0.05 10 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 5 13 0 0 0 408.88 0.06 6 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 5 14 0 0 0 -999.99 -99.99 0 19.536 -155.576 3437.0 3397.0 40.0 *..
MLO 2017 5 15 0 0 0 411.31 0.08 6 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 5 16 0 0 0 -999.99 -99.99 0 19.536 -155.576 3437.0 3397.0 40.0 *..
MLO 2017 5 17 0 0 0 410.08 0.14 12 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 5 18 0 0 0 410.25 0.12 8 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 5 19 0 0 0 410.33 0.09 9 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 5 20 0 0 0 410.02 0.12 11 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 5 21 0 0 0 409.96 0.15 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 5 22 0 0 0 410.07 0.1 12 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 5 23 0 0 0 410.02 0.09 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 5 24 0 0 0 410.11 0.07 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 5 25 0 0 0 410.11 0.1 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 5 26 0 0 0 409.93 0.09 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 5 27 0 0 0 409.82 0.13 10 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 5 28 0 0 0 409.81 0.14 14 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 5 29 0 0 0 409.95 0.07 12 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 5 30 0 0 0 409.3 0.1 14 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 5 31 0 0 0 409.34 0.23 10 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 6 1 0 0 0 409.25 0.34 10 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 6 2 0 0 0 409.67 0.06 6 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 6 3 0 0 0 409.66 0.17 12 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 6 4 0 0 0 409.72 0.08 9 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 6 5 0 0 0 409.85 0.11 13 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 6 6 0 0 0 409.92 0.08 10 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 6 7 0 0 0 409.9 0.18 11 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 6 8 0 0 0 409.53 0.06 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 6 9 0 0 0 409.74 0.19 14 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 6 10 0 0 0 409.19 0.06 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 6 11 0 0 0 -999.99 -99.99 0 19.536 -155.576 3437.0 3397.0 40.0 *..
MLO 2017 6 12 0 0 0 409.79 0.04 7 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 6 13 0 0 0 409.66 0.12 12 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 6 14 0 0 0 409.48 0.17 8 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 6 15 0 0 0 -999.99 -99.99 0 19.536 -155.576 3437.0 3397.0 40.0 *..
MLO 2017 6 16 0 0 0 -999.99 -99.99 0 19.536 -155.576 3437.0 3397.0 40.0 *..
MLO 2017 6 17 0 0 0 408.78 0.14 8 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 6 18 0 0 0 408.72 0.06 7 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 6 19 0 0 0 407.78 0.12 12 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 6 20 0 0 0 408.36 0.19 12 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 6 21 0 0 0 -999.99 -99.99 0 19.536 -155.576 3437.0 3397.0 40.0 *..
MLO 2017 6 22 0 0 0 408.2 0.06 6 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 6 23 0 0 0 408.4 0.19 12 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 6 24 0 0 0 408.41 0.34 14 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 6 25 0 0 0 408.69 0.17 10 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 6 26 0 0 0 408.8 0.07 9 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 6 27 0 0 0 408.14 0.11 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 6 28 0 0 0 408.29 0.21 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 6 29 0 0 0 406.26 0.35 10 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 6 30 0 0 0 406.83 0.23 7 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 7 1 0 0 0 407.29 0.76 11 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 7 2 0 0 0 406.82 0.04 4 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 7 3 0 0 0 407.19 0.27 10 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 7 4 0 0 0 409.34 0.21 12 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 7 5 0 0 0 409.09 0.05 14 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 7 6 0 0 0 407.74 0.43 13 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 7 7 0 0 0 -999.99 -99.99 0 19.536 -155.576 3437.0 3397.0 40.0 *..
MLO 2017 7 8 0 0 0 -999.99 -99.99 0 19.536 -155.576 3437.0 3397.0 40.0 *..
MLO 2017 7 9 0 0 0 407.4 0.12 10 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 7 10 0 0 0 407.26 0.16 6 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 7 11 0 0 0 407.23 0.19 9 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 7 12 0 0 0 406.74 0.38 10 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 7 13 0 0 0 406.67 0.18 11 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 7 14 0 0 0 406.91 0.1 9 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 7 15 0 0 0 407.19 0.17 14 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 7 16 0 0 0 406.48 0.05 8 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 7 17 0 0 0 407.52 0.14 12 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 7 18 0 0 0 407.31 0.25 6 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 7 19 0 0 0 406.21 0.25 6 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 7 20 0 0 0 406.92 0.17 9 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 7 21 0 0 0 406.78 0.25 14 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 7 22 0 0 0 406.43 0.09 14 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 7 23 0 0 0 407.27 0.3 12 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 7 24 0 0 0 -999.99 -99.99 0 19.536 -155.576 3437.0 3397.0 40.0 *..
MLO 2017 7 25 0 0 0 406.38 0.05 10 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 7 26 0 0 0 406.66 0.12 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 7 27 0 0 0 406.88 0.16 11 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 7 28 0 0 0 407.07 0.12 9 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 7 29 0 0 0 406.09 0.19 6 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 7 30 0 0 0 407.1 0.14 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 7 31 0 0 0 406.9 0.14 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 8 1 0 0 0 406.37 0.07 5 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 8 2 0 0 0 -999.99 -99.99 0 19.536 -155.576 3437.0 3397.0 40.0 *..
MLO 2017 8 3 0 0 0 406.38 0.03 6 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 8 4 0 0 0 406.11 0.1 8 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 8 5 0 0 0 405.94 0.21 10 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 8 6 0 0 0 406.26 0.16 13 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 8 7 0 0 0 405.4 0.44 6 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 8 8 0 0 0 404.89 0.22 5 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 8 9 0 0 0 405.89 0.29 13 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 8 10 0 0 0 405.38 0.11 10 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 8 11 0 0 0 405.12 0.2 13 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 8 12 0 0 0 405.8 0.09 12 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 8 13 0 0 0 405.49 0.1 7 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 8 14 0 0 0 405.66 0.07 8 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 8 15 0 0 0 405.19 0.1 11 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 8 16 0 0 0 -999.99 -99.99 0 19.536 -155.576 3437.0 3397.0 40.0 *..
MLO 2017 8 17 0 0 0 405.64 0.28 9 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 8 18 0 0 0 404.54 0.78 4 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 8 19 0 0 0 404.65 0.09 7 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 8 20 0 0 0 404.71 0.07 13 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 8 21 0 0 0 404.45 0.17 14 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 8 22 0 0 0 404.37 0.08 11 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 8 23 0 0 0 404.33 0.13 12 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 8 24 0 0 0 404.75 0.24 9 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 8 25 0 0 0 404.47 0.06 5 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 8 26 0 0 0 404.72 0.1 13 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 8 27 0 0 0 404.88 0.13 6 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 8 28 0 0 0 404.05 0.15 4 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 8 29 0 0 0 404.03 0.1 14 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 8 30 0 0 0 404.0 0.04 12 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 8 31 0 0 0 404.17 0.24 13 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 9 1 0 0 0 404.26 0.09 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 9 2 0 0 0 404.2 0.15 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 9 3 0 0 0 404.01 0.15 14 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 9 4 0 0 0 404.0 0.14 13 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 9 5 0 0 0 403.45 0.25 12 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 9 6 0 0 0 404.14 0.14 13 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 9 7 0 0 0 -999.99 -99.99 0 19.536 -155.576 3437.0 3397.0 40.0 *..
MLO 2017 9 8 0 0 0 403.72 0.16 12 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 9 9 0 0 0 402.87 0.16 9 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 9 10 0 0 0 403.5 0.34 8 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 9 11 0 0 0 403.8 0.27 11 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 9 12 0 0 0 403.45 0.13 14 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 9 13 0 0 0 403.81 0.06 13 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 9 14 0 0 0 403.75 0.13 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 9 15 0 0 0 403.86 0.06 13 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 9 16 0 0 0 403.58 0.21 5 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 9 17 0 0 0 402.84 0.09 11 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 9 18 0 0 0 403.55 0.08 13 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 9 19 0 0 0 402.78 0.07 13 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 9 20 0 0 0 403.03 0.1 8 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 9 21 0 0 0 -999.99 -99.99 0 19.536 -155.576 3437.0 3397.0 40.0 *..
MLO 2017 9 22 0 0 0 -999.99 -99.99 0 19.536 -155.576 3437.0 3397.0 40.0 *..
MLO 2017 9 23 0 0 0 403.03 0.15 8 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 9 24 0 0 0 402.93 0.18 12 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 9 25 0 0 0 402.96 0.09 14 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 9 26 0 0 0 402.49 0.17 14 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 9 27 0 0 0 402.25 0.14 11 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 9 28 0 0 0 402.68 0.21 13 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 9 29 0 0 0 403.23 0.19 14 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 9 30 0 0 0 -999.99 -99.99 0 19.536 -155.576 3437.0 3397.0 40.0 *..
MLO 2017 10 1 0 0 0 402.93 0.14 12 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 10 2 0 0 0 -999.99 -99.99 0 19.536 -155.576 3437.0 3397.0 40.0 *..
MLO 2017 10 3 0 0 0 402.72 0.14 5 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 10 4 0 0 0 402.91 0.24 13 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 10 5 0 0 0 402.96 0.18 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 10 6 0 0 0 403.03 0.08 14 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 10 7 0 0 0 403.17 0.11 7 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 10 8 0 0 0 403.41 0.3 8 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 10 9 0 0 0 403.21 0.04 12 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 10 10 0 0 0 403.28 0.07 9 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 10 11 0 0 0 403.44 0.14 13 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 10 12 0 0 0 403.56 0.18 6 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 10 13 0 0 0 403.56 0.06 6 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 10 14 0 0 0 403.37 0.18 11 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 10 15 0 0 0 404.32 0.1 5 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 10 16 0 0 0 403.86 0.25 4 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 10 17 0 0 0 -999.99 -99.99 0 19.536 -155.576 3437.0 3397.0 40.0 *..
MLO 2017 10 18 0 0 0 403.14 0.12 6 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 10 19 0 0 0 403.78 0.35 14 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 10 20 0 0 0 404.39 0.13 10 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 10 21 0 0 0 404.21 0.08 13 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 10 22 0 0 0 404.06 0.09 7 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 10 23 0 0 0 403.82 0.1 8 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 10 24 0 0 0 403.95 0.08 12 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 10 25 0 0 0 403.96 0.08 12 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 10 26 0 0 0 -999.99 -99.99 0 19.536 -155.576 3437.0 3397.0 40.0 *..
MLO 2017 10 27 0 0 0 404.22 0.06 14 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 10 28 0 0 0 403.98 0.17 12 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 10 29 0 0 0 -999.99 -99.99 0 19.536 -155.576 3437.0 3397.0 40.0 *..
MLO 2017 10 30 0 0 0 404.09 0.12 9 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 10 31 0 0 0 404.28 0.14 4 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 11 1 0 0 0 403.92 0.35 9 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 11 2 0 0 0 404.02 0.14 6 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 2017 11 3 0 0 0 404.15 0.04 15 19.536 -155.576 3437.0 3397.0 40.0 ...
