SampleID	Taxa	Threshold-Status	No_of_Reads	Percentage_Abundance	Avg._Score
EP331612_K10_MV1D	Aerococcus_christensenii	AT	9	0.0175530981218185	99.7333333333333
EP331612_K10_MV1D	Atopobium_vaginae	AT	9	0.0175530981218185	99.4111111111111
EP331612_K10_MV1D	Actinomycetales_OTU158	BT	8	0.0156027538860609	90.9875
EP331612_K10_MV1D	"Lachnospiraceae"_OTU33	BT	8	0.0156027538860609	92.1
EP331612_K10_MV1D	Anaerococcus_hydrogenalis	AT	7	0.0136524096503033	99.4857142857143
EP331612_K10_MV1D	Gardnerella_vaginalis	AT	7	0.0136524096503033	99.2571428571429
EP331612_K10_MV1D	Corynebacterium_cluster45	AT	6	0.0117020654145457	99.55
EP331612_K10_MV1D	Staphylococcus_cluster47	AT	5	0.00975172117878806	99.68
EP331612_K10_MV1D	Peptoniphilus_OTU42	AT	5	0.00975172117878806	99.4
EP331612_K10_MV1D	Streptococcus_cluster29	AT	5	0.00975172117878806	98.52
EP331612_K10_MV1D	Prevotella_melaninogenica_cluster	AT	4	0.00780137694303045	99.3
EP331612_K10_MV1D	Prevotella_cluster2	BT	4	0.00780137694303045	86.45
EP331612_K10_MV1D	Dialister_micraerophilus	BT	4	0.00780137694303045	86.2
EP331612_K10_MV1D	Fusobacterium_cluster48	AT	3	0.00585103270727283	99.0666666666667
EP331612_K10_MV1D	Prevotella_nanceiensis	AT	3	0.00585103270727283	99.2
EP331612_K10_MV1D	Bosea_cluster53	BT	3	0.00585103270727283	92.9666666666667
EP331612_K10_MV1D	Anaerococcus_OTU147	AT	3	0.00585103270727283	98.7333333333333
EP331612_K10_MV1D	Haemophilus_parainfluenzae	AT	3	0.00585103270727283	98.1333333333333
EP331612_K10_MV1D	Enterobacteriaceae_cluster31	AT	3	0.00585103270727283	99.4
EP331612_K10_MV1D	Prevotella_bivia	BT	3	0.00585103270727283	90.2333333333333
EP331612_K10_MV1D	Aerococcus_christensenii	BT	2	0.00390068847151522	94
EP331612_K10_MV1D	"Lachnospiraceae"_BVAB1	AT	2	0.00390068847151522	99
EP331612_K10_MV1D	Mogibacterium_vescum	AT	2	0.00390068847151522	99.6
EP331612_K10_MV1D	Atopobium_vaginae	BT	2	0.00390068847151522	89.55
EP331612_K10_MV1D	Dialister_propionicifaciens	BT	2	0.00390068847151522	88.4
EP331612_K10_MV1D	Propionibacterium_acnes	AT	2	0.00390068847151522	100
EP331612_K10_MV1D	Megasphaera_cluster52	AT	2	0.00390068847151522	99.6
EP331612_K10_MV1D	Sneathia_amnii	AT	2	0.00390068847151522	99.8
EP331612_K10_MV1D	Corynebacterium_imitans_lipophiloflavum	BT	1	0.00195034423575761	89.1
EP331612_K10_MV1D	Clostridiales_OTU22	AT	1	0.00195034423575761	99.6
EP331612_K10_MV1D	Streptococcus_parasanguinis	BT	1	0.00195034423575761	90.7
EP331612_K10_MV1D	Coriobacteriaceae_OTU27	AT	1	0.00195034423575761	99.1
EP331612_K10_MV1D	Anaerococcus_OTU147	BT	1	0.00195034423575761	94.5
EP331612_K10_MV1D	Anaerococcus_hydrogenalis	BT	1	0.00195034423575761	92
EP331612_K10_MV1D	Campylobacter_concisus	AT	1	0.00195034423575761	98.9
EP331612_K10_MV1D	Streptococcus_cluster29	BT	1	0.00195034423575761	92.7
EP331612_K10_MV1D	Megasphaera_cluster52	BT	1	0.00195034423575761	83.2
EP331612_K10_MV1D	Gardnerella_vaginalis	BT	1	0.00195034423575761	89.8
EP331612_K10_MV1D	Sneathia_amnii	BT	1	0.00195034423575761	93.1
EP331612_K10_MV1D	Dialister_pneumosintes	BT	1	0.00195034423575761	83.5
EP331612_K10_MV1D	Atopobium_OTU7	BT	1	0.00195034423575761	89.8
EP331612_K10_MV1D	Varibaculum_cambriense	BT	1	0.00195034423575761	96.5
EP223167_K10_MV1D	Lactobacillus_iners	AT	28956	51.5121326407173	99.3002555601623
EP223167_K10_MV1D	Lactobacillus_jensenii	AT	11373	20.2323347327973	98.828374219639
EP223167_K10_MV1D	Lactobacillus_crispatus_cluster	AT	8826	15.7012737493774	99.4681962383874
EP223167_K10_MV1D	Ureaplasma_cluster23	AT	4844	8.61737707251121	99.6625928984278
EP223167_K10_MV1D	Haemophilus_parainfluenzae	AT	1241	2.20771365544724	97.8948428686546
EP223167_K10_MV1D	"Lachnospiraceae"_BVAB1	AT	100	0.177897957731445	99.1409999999999
EP223167_K10_MV1D	Lactobacillus_jensenii	BT	95	0.169003059844873	94.98
EP223167_K10_MV1D	Finegoldia_magna	AT	94	0.167224080267559	99.3882978723404
EP223167_K10_MV1D	Lactobacillus_iners	BT	79	0.140539386607842	93.0860759493671
EP223167_K10_MV1D	Haemophilus_parainfluenzae	BT	50	0.0889489788657226	94.8699999999999
EP223167_K10_MV1D	Delftia_acidovorans_lacustris_tsuruhatensis	BT	47	0.0836120401337793	92.8510638297872
EP223167_K10_MV1D	Lactobacillus_crispatus_cluster	BT	40	0.0711591830925781	94.485
EP223167_K10_MV1D	Pseudomonas_gessardii	BT	40	0.0711591830925781	85.295
EP223167_K10_MV1D	Ureaplasma_cluster23	BT	35	0.0622642852060058	90.5028571428572
EP223167_K10_MV1D	Caulobacter_leidyi	BT	34	0.0604853056286914	94.0323529411765
EP223167_K10_MV1D	Lactobacillus_vaginalis	AT	31	0.055148366896748	98.8064516129033
EP223167_K10_MV1D	Gardnerella_vaginalis	AT	31	0.055148366896748	98.9322580645161
EP223167_K10_MV1D	Lactobacillus_crispatus_type1	BT	27	0.0480324485874902	94.3407407407408
EP223167_K10_MV1D	Corynebacterium_cluster45	AT	27	0.0480324485874902	99.1222222222222
EP223167_K10_MV1D	Corynebacterium_aurimucosum_nigricans	AT	20	0.035579591546289	99.255
EP223167_K10_MV1D	Enterobacteriaceae_cluster31	AT	16	0.0284636732370312	99
EP223167_K10_MV1D	Caulobacteraceae_cluster34	AT	13	0.0231267345050879	99.5615384615385
EP223167_K10_MV1D	Prevotella_melaninogenica_cluster	AT	12	0.0213477549277734	99.3
EP223167_K10_MV1D	Atopobium_vaginae	AT	11	0.019568775350459	99.3909090909091
EP223167_K10_MV1D	Megasphaera_cluster52	AT	10	0.0177897957731445	99.5
EP223167_K10_MV1D	Peptoniphilus_indolicus	AT	9	0.0160108161958301	98.8444444444445
EP223167_K10_MV1D	Veillonella_atypica_dispar_parvula	AT	9	0.0160108161958301	98.8666666666667
EP223167_K10_MV1D	Bosea_cluster53	BT	8	0.0142318366185156	94.2375
EP223167_K10_MV1D	Prevotella_disiens	AT	8	0.0142318366185156	99.25
EP223167_K10_MV1D	"Lachnospiraceae"_BVAB1	BT	8	0.0142318366185156	92.425
EP223167_K10_MV1D	Propionibacterium_acnes	AT	7	0.0124528570412012	99.6857142857143
EP223167_K10_MV1D	Brevibacterium_ravenspurgense	BT	6	0.0106738774638867	93.8333333333333
EP223167_K10_MV1D	Prevotella_cluster2	AT	5	0.00889489788657226	99.44
EP223167_K10_MV1D	Sutterella_sanguinis	BT	4	0.00711591830925781	91.85
EP223167_K10_MV1D	Lactobacillus_gasseri_cluster	AT	4	0.00711591830925781	99.225
EP223167_K10_MV1D	Blautia_glucerasea	BT	4	0.00711591830925781	93.25
EP223167_K10_MV1D	Clostridiales_OTU22	AT	4	0.00711591830925781	98.775
EP223167_K10_MV1D	Staphylococcus_cluster47	AT	4	0.00711591830925781	99.3
EP223167_K10_MV1D	Corynebacterium_simulans_striatum	AT	4	0.00711591830925781	99.525
EP223167_K10_MV1D	Lactobacillus_pontis_frumenti	BT	4	0.00711591830925781	94.075
EP223167_K10_MV1D	Corynebacterium_imitans_lipophiloflavum	BT	3	0.00533693873194336	95.9666666666667
EP223167_K10_MV1D	Lactobacillus_coleohominis	AT	3	0.00533693873194336	99.0666666666667
EP223167_K10_MV1D	Dialister_micraerophilus	AT	3	0.00533693873194336	99.6666666666667
EP223167_K10_MV1D	TM7_OTU-H1	AT	3	0.00533693873194336	99.7
EP223167_K10_MV1D	Agromyces_cluster54	BT	3	0.00533693873194336	90.3333333333333
EP223167_K10_MV1D	Actinomyces_neuii	AT	3	0.00533693873194336	97.6333333333333
EP223167_K10_MV1D	Finegoldia_magna	BT	3	0.00533693873194336	92.9333333333333
EP223167_K10_MV1D	Bifidobacterium_longum_infantis_suis	AT	2	0.00355795915462891	99.6
EP223167_K10_MV1D	Agromyces_atrinae	BT	2	0.00355795915462891	90.45
EP223167_K10_MV1D	Corynebacterium_cluster45	BT	2	0.00355795915462891	96.1
EP223167_K10_MV1D	Corynebacterium_cluster58	AT	2	0.00355795915462891	97
EP223167_K10_MV1D	Corynebacterium_thomssenii_sundsvallense	BT	2	0.00355795915462891	96.35
EP223167_K10_MV1D	Campylobacter_ureolyticus	AT	2	0.00355795915462891	99.45
EP223167_K10_MV1D	Coriobacteriaceae_OTU27	AT	2	0.00355795915462891	99.8
EP223167_K10_MV1D	Atopobium_vaginae	BT	2	0.00355795915462891	92.1
EP223167_K10_MV1D	Corynebacterium_thomssenii_sundsvallense	AT	2	0.00355795915462891	99.7
EP223167_K10_MV1D	Gardnerella_vaginalis	BT	2	0.00355795915462891	91.3
EP223167_K10_MV1D	Mycobacterium_parascrofulaceum	BT	2	0.00355795915462891	93.85
EP223167_K10_MV1D	Fusobacterium_gonidiaformans_equinum	AT	1	0.00177897957731445	99.8
EP223167_K10_MV1D	Sneathia_sanguinegens	AT	1	0.00177897957731445	99.6
EP223167_K10_MV1D	Bifidobacterium_breve_cluster	AT	1	0.00177897957731445	98.1
EP223167_K10_MV1D	Bacteroides_thetaiotaomicron_faecis	BT	1	0.00177897957731445	84.5
EP223167_K10_MV1D	Parvimonas_OTU144	AT	1	0.00177897957731445	98.3
EP223167_K10_MV1D	Ruminococcus_gnavus	BT	1	0.00177897957731445	92.5
EP223167_K10_MV1D	Anaerococcus_OTU147	AT	1	0.00177897957731445	99
EP223167_K10_MV1D	Bradyrhizobiaceae_cluster49	AT	1	0.00177897957731445	99.1
EP223167_K10_MV1D	Bacteroides_xylanisolvens	BT	1	0.00177897957731445	93.9
EP223167_K10_MV1D	Mogibacterium_vescum	BT	1	0.00177897957731445	88.1
EP223167_K10_MV1D	Prevotella_amnii	AT	1	0.00177897957731445	98.2
EP223167_K10_MV1D	Bulleidia_OTU94	AT	1	0.00177897957731445	99.4
EP223167_K10_MV1D	Anaerococcus_hydrogenalis	BT	1	0.00177897957731445	96.6
EP223167_K10_MV1D	TM7_OTU-H1	BT	1	0.00177897957731445	91.3
EP223167_K10_MV1D	Anaerococcus_OTU145	AT	1	0.00177897957731445	98.3
EP223167_K10_MV1D	Dialister_micraerophilus	BT	1	0.00177897957731445	92
EP223167_K10_MV1D	Prevotella_bergensis	AT	1	0.00177897957731445	98.6
EP223167_K10_MV1D	Enterococcus_faecalis	AT	1	0.00177897957731445	99.8
EP223167_K10_MV1D	No_Hit	BT	1	0.00177897957731445	0
EP223167_K10_MV1D	Corynebacterium_cluster58	BT	1	0.00177897957731445	96.1
EP223167_K10_MV1D	Megasphaera_cluster52	BT	1	0.00177897957731445	85.5
EP223167_K10_MV1D	Dialister_propionicifaciens	AT	1	0.00177897957731445	99.2
EP223167_K10_MV1D	Peptostreptococcus_anaerobius	AT	1	0.00177897957731445	99.8
EP223167_K10_MV1D	"Tenericutes"_OTU-M1	AT	1	0.00177897957731445	99.8
EP223167_K10_MV1D	Anaerococcus_hydrogenalis	AT	1	0.00177897957731445	97.1
EP223167_K10_MV1D	Propionibacterium_avidum_propionicum	AT	1	0.00177897957731445	99.8
EP223167_K10_MV1D	Megasphaera_elsdenii	BT	1	0.00177897957731445	94.7
EP223167_K10_MV1D	Corynebacterium_pyruviciproducens_cluster	AT	1	0.00177897957731445	99.4
EP223167_K10_MV1D	Arcanobacterium_haemolyticum_phocae	BT	1	0.00177897957731445	91.5
EP362253_K10_MV1D	"Lachnospiraceae"_BVAB1	AT	39999	78.6793343561903	99.2890372259469
EP362253_K10_MV1D	Prevotella_cluster2	AT	1754	3.45017506589559	99.2886545039908
EP362253_K10_MV1D	"Lachnospiraceae"_BVAB1	BT	1448	2.84826311027184	92.1870165745857
EP362253_K10_MV1D	TM7_OTU-H1	AT	1423	2.79908729690389	99.861630358398
EP362253_K10_MV1D	Gardnerella_vaginalis	AT	1294	2.54534009992525	99.2404173106646
EP362253_K10_MV1D	Prevotella_cluster2	BT	795	1.56379086510091	90.5483018867924
EP362253_K10_MV1D	Gardnerella_vaginalis	BT	652	1.28250521263622	91.4665644171778
EP362253_K10_MV1D	TM7_OTU-H1	BT	575	1.13104370746292	92.6271304347826
EP362253_K10_MV1D	Lactobacillus_iners	AT	423	0.832054762185767	99.4200945626476
EP362253_K10_MV1D	Dialister_cluster51	AT	357	0.70223061489437	99.0557422969188
EP362253_K10_MV1D	Megasphaera_cluster52	AT	255	0.501593296353122	99.3701960784313
EP362253_K10_MV1D	Megasphaera_cluster52	BT	232	0.456351548054605	89.0547413793103
EP362253_K10_MV1D	Lactobacillus_iners	BT	213	0.41897792989496	87.5422535211267
EP362253_K10_MV1D	Atopobium_vaginae	AT	211	0.415043864825524	98.6739336492891
EP362253_K10_MV1D	Dialister_cluster51	BT	196	0.385538376804752	89.1948979591836
EP362253_K10_MV1D	Atopobium_vaginae	BT	128	0.25178016444392	92.40546875
EP362253_K10_MV1D	Coriobacteriaceae_OTU27	AT	97	0.190802155867658	99.5546391752578
EP362253_K10_MV1D	Prevotella_OTU49	AT	97	0.190802155867658	99.2329896907217
EP362253_K10_MV1D	Lactobacillus_crispatus_cluster	AT	73	0.143593375034423	99.5205479452055
EP362253_K10_MV1D	Clostridiales_BVAB2	AT	73	0.143593375034423	99.6287671232877
EP362253_K10_MV1D	Prevotella_OTU49	BT	59	0.116054919548369	92.793220338983
EP362253_K10_MV1D	Clostridiales_BVAB2	BT	51	0.100318659270624	92.6411764705882
EP362253_K10_MV1D	Prevotella_amnii	AT	45	0.0885164640623156	98.8888888888889
EP362253_K10_MV1D	"Prevotellaceae"_OTU61	AT	44	0.0865494315275975	99.2045454545455
EP362253_K10_MV1D	Coriobacteriaceae_OTU27	BT	43	0.0845823989928794	94.2
EP362253_K10_MV1D	Prevotella_amnii	BT	43	0.0845823989928794	91.4
EP362253_K10_MV1D	"Prevotellaceae"_OTU61	BT	27	0.0531098784373894	91.2666666666667
EP362253_K10_MV1D	Parvimonas_OTU142	AT	25	0.0491758133679531	99.46
EP362253_K10_MV1D	Parvimonas_OTU142	BT	20	0.0393406506943625	93.88
EP362253_K10_MV1D	Sneathia_amnii	AT	20	0.0393406506943625	99.745
EP362253_K10_MV1D	"Porphyromonadaceae"_OTU134	BT	18	0.0354065856249262	78.0888888888889
EP362253_K10_MV1D	Dialister_micraerophilus	AT	17	0.0334395530902081	99.5058823529412
EP362253_K10_MV1D	Dialister_micraerophilus	BT	10	0.0196703253471812	93.07
EP362253_K10_MV1D	Aerococcus_christensenii	BT	8	0.015736260277745	91.175
EP362253_K10_MV1D	Aerococcus_christensenii	AT	8	0.015736260277745	99.525
EP362253_K10_MV1D	Mobiluncus_mulieris	BT	8	0.015736260277745	87.625
EP362253_K10_MV1D	Clostridiales_BVAB3	BT	8	0.015736260277745	93.9
EP362253_K10_MV1D	Sneathia_amnii	BT	7	0.0137692277430269	90.9571428571429
EP362253_K10_MV1D	Clostridiales_BVAB3	AT	7	0.0137692277430269	99.6142857142857
EP362253_K10_MV1D	Sneathia_sanguinegens	AT	6	0.0118021952083087	99.2666666666667
EP362253_K10_MV1D	Mycoplasma_hominis	BT	6	0.0118021952083087	86.4333333333333
EP362253_K10_MV1D	Ureaplasma_cluster23	AT	5	0.00983516267359062	99.52
EP362253_K10_MV1D	Peptoniphilus_lacrimalis	AT	5	0.00983516267359062	98.92
EP362253_K10_MV1D	Mycoplasma_hominis	AT	5	0.00983516267359062	99.38
EP362253_K10_MV1D	Gemella_OTU86	AT	4	0.0078681301388725	99.3
EP362253_K10_MV1D	Pseudobutyrivibrio_ruminis	BT	3	0.00590109760415437	76.2333333333333
EP362253_K10_MV1D	Lactobacillus_gasseri_cluster	AT	3	0.00590109760415437	98.9
EP362253_K10_MV1D	Porphyromonas_catoniae	BT	3	0.00590109760415437	76.9
EP362253_K10_MV1D	Mobiluncus_mulieris	AT	3	0.00590109760415437	99.8666666666667
EP362253_K10_MV1D	Ureaplasma_cluster23	BT	3	0.00590109760415437	87.3
EP362253_K10_MV1D	Peptoniphilus_indolicus	AT	2	0.00393406506943625	99.05
EP362253_K10_MV1D	Actinomyces_nasicola	BT	2	0.00393406506943625	85.25
EP362253_K10_MV1D	Peptoniphilus_indolicus	BT	2	0.00393406506943625	93.35
EP362253_K10_MV1D	Campylobacter_ureolyticus	AT	2	0.00393406506943625	99.9
EP362253_K10_MV1D	Prevotella_maculosa	BT	2	0.00393406506943625	80.2
EP362253_K10_MV1D	Gemella_OTU86	BT	2	0.00393406506943625	93
EP362253_K10_MV1D	Comamonadaceae_cluster57	BT	1	0.00196703253471812	88.6
EP362253_K10_MV1D	Clostridiales_OTU22	AT	1	0.00196703253471812	97.3
EP362253_K10_MV1D	Mobiluncus_curtisii	AT	1	0.00196703253471812	98.6
EP362253_K10_MV1D	Prevotella_OTU48	BT	1	0.00196703253471812	95.9
EP362253_K10_MV1D	Actinomyces_europaeus	BT	1	0.00196703253471812	96.1
EP362253_K10_MV1D	Bulleidia_OTU94	AT	1	0.00196703253471812	99.6
EP362253_K10_MV1D	Sphingobacterium_spiritivorum	BT	1	0.00196703253471812	78.5
EP362253_K10_MV1D	No_Hit	BT	1	0.00196703253471812	0
EP362253_K10_MV1D	Dialister_propionicifaciens	BT	1	0.00196703253471812	96.5
EP362253_K10_MV1D	Lactobacillus_jensenii	AT	1	0.00196703253471812	98.8
EP362253_K10_MV1D	Prevotella_OTU48	AT	1	0.00196703253471812	98.4
EP362253_K10_MV1D	Sutterella_parvirubra	BT	1	0.00196703253471812	86.1
EP362253_K10_MV1D	Aerococcus_sanguinicola	BT	1	0.00196703253471812	77.1
EP362253_K10_MV1D	Eubacterium_rectale	BT	1	0.00196703253471812	81.3
EP362253_K10_MV1D	Megasphaera_paucivorans_sueciensis	BT	1	0.00196703253471812	82.7
EP362253_K10_MV1D	Facklamia_ignava	BT	1	0.00196703253471812	94.8
EP362253_K10_MV1D	Mycobacterium_parascrofulaceum	BT	1	0.00196703253471812	87.7
EP203336_K10_MV1D	"Lachnospiraceae"_BVAB1	AT	27325	53.0088461240009	99.2713778590987
EP203336_K10_MV1D	Gardnerella_vaginalis	AT	10197	19.7815628152402	98.7931842698843
EP203336_K10_MV1D	Lactobacillus_iners	AT	4019	7.79661674555754	99.3863150037315
EP203336_K10_MV1D	Atopobium_vaginae	AT	2245	4.35516411887949	98.7456570155902
EP203336_K10_MV1D	Megasphaera_cluster52	AT	2020	3.9186777372546	99.5593564356433
EP203336_K10_MV1D	Coriobacteriaceae_OTU27	AT	1668	3.23581904244588	99.8058752997602
EP203336_K10_MV1D	Clostridiales_BVAB2	AT	648	1.25708077907969	99.7800925925929
EP203336_K10_MV1D	Sneathia_amnii	AT	605	1.17366338170249	99.7780165289258
EP203336_K10_MV1D	Prevotella_cluster2	AT	266	0.516023900054318	99.0736842105263
EP203336_K10_MV1D	Clostridiales_BVAB3	AT	232	0.450065957942112	99.7887931034482
EP203336_K10_MV1D	"Porphyromonadaceae"_OTU134	BT	230	0.446186078994335	78.1408695652173
EP203336_K10_MV1D	Parvimonas_OTU142	AT	219	0.424846744781563	99.6050228310501
EP203336_K10_MV1D	TM7_OTU-H1	AT	201	0.389927834251571	99.8273631840795
EP203336_K10_MV1D	Atopobium_vaginae	BT	197	0.382168076356018	96.1370558375633
EP203336_K10_MV1D	Mycoplasma_hominis	AT	182	0.353068984247691	99.6554945054943
EP203336_K10_MV1D	Dialister_cluster51	AT	174	0.337549468456584	99.0413793103448
EP203336_K10_MV1D	Dialister_micraerophilus	AT	170	0.329789710561031	99.6223529411764
EP203336_K10_MV1D	Prevotella_OTU48	AT	155	0.300690618452704	99.4812903225806
EP203336_K10_MV1D	Aerococcus_christensenii	AT	108	0.209513463179949	99.75
EP203336_K10_MV1D	Sneathia_sanguinegens	AT	107	0.20757352370606	98.9224299065421
EP203336_K10_MV1D	Prevotella_amnii	AT	97	0.188174128967176	99.2907216494845
EP203336_K10_MV1D	Gardnerella_vaginalis	BT	54	0.104756731589974	93.962962962963
EP203336_K10_MV1D	Peptoniphilus_lacrimalis	AT	53	0.102816792116086	98.7698113207547
EP203336_K10_MV1D	"Lachnospiraceae"_BVAB1	BT	41	0.079537518429425	93.1317073170732
EP203336_K10_MV1D	Ureaplasma_cluster23	AT	39	0.0756576394816482	99.6769230769231
EP203336_K10_MV1D	Porphyromonas_catoniae	BT	33	0.0640180026383177	76.5909090909091
EP203336_K10_MV1D	Lactobacillus_crispatus_cluster	AT	27	0.0523783657949872	99.6592592592593
EP203336_K10_MV1D	Lactobacillus_iners	BT	27	0.0523783657949872	88.7296296296296
EP203336_K10_MV1D	Peptoniphilus_indolicus	AT	21	0.0407387289516567	99.4619047619047
EP203336_K10_MV1D	Gemella_OTU86	AT	16	0.0310390315822146	99.6125
EP203336_K10_MV1D	Megasphaera_cluster52	BT	16	0.0310390315822146	89.9
EP203336_K10_MV1D	Arcanobacterium_haemolyticum_phocae	BT	15	0.0290990921083262	91.8333333333333
EP203336_K10_MV1D	Propionibacterium_acnes	AT	14	0.0271591526344378	99.7571428571429
EP203336_K10_MV1D	Actinomyces_hongkongensis	AT	12	0.023279273686661	99.5166666666667
EP203336_K10_MV1D	Granulicatella_adiacens	BT	12	0.023279273686661	88.9833333333333
EP203336_K10_MV1D	Prevotella_corporis	AT	8	0.0155195157911073	99.525
EP203336_K10_MV1D	Mobiluncus_curtisii	AT	6	0.0116396368433305	98.2333333333333
EP203336_K10_MV1D	Anaerococcus_OTU5	AT	6	0.0116396368433305	98.85
EP203336_K10_MV1D	Prevotella_bivia	AT	5	0.00969969736944207	99.48
EP203336_K10_MV1D	Coriobacteriaceae_OTU27	BT	5	0.00969969736944207	94.12
EP203336_K10_MV1D	Parvimonas_OTU142	BT	5	0.00969969736944207	93.98
EP203336_K10_MV1D	Corynebacterium_cluster45	AT	5	0.00969969736944207	99.8
EP203336_K10_MV1D	Clostridiales_OTU22	AT	4	0.00775975789555366	99.7
EP203336_K10_MV1D	Moryella_indoligenes	BT	4	0.00775975789555366	94.75
EP203336_K10_MV1D	Anaerococcus_tetradius	AT	3	0.00581981842166524	99.2333333333333
EP203336_K10_MV1D	Peptoniphilus_indolicus	BT	3	0.00581981842166524	89
EP203336_K10_MV1D	Campylobacter_ureolyticus	AT	3	0.00581981842166524	99.6666666666667
EP203336_K10_MV1D	Actinomycetales_OTU158	AT	3	0.00581981842166524	99.8
EP203336_K10_MV1D	Dialister_micraerophilus	BT	3	0.00581981842166524	89.7666666666667
EP203336_K10_MV1D	Dialister_propionicifaciens	AT	3	0.00581981842166524	99.0666666666667
EP203336_K10_MV1D	Finegoldia_magna	AT	3	0.00581981842166524	99.2666666666667
EP203336_K10_MV1D	Clostridiales_BVAB2	BT	3	0.00581981842166524	92.2
EP203336_K10_MV1D	Corynebacterium_imitans_lipophiloflavum	BT	2	0.00387987894777683	96.15
EP203336_K10_MV1D	Mobiluncus_mulieris	AT	2	0.00387987894777683	97.5
EP203336_K10_MV1D	Porphyromonas_uenonis_asaccharolytica	AT	2	0.00387987894777683	99.7
EP203336_K10_MV1D	Lactobacillus_crispatus_cluster	BT	2	0.00387987894777683	88.1
EP203336_K10_MV1D	Microbacterium_hatanonis	BT	2	0.00387987894777683	77.05
EP203336_K10_MV1D	Clostridiales_BVAB3	BT	2	0.00387987894777683	95.05
EP203336_K10_MV1D	Acinetobacter_baumanii	AT	2	0.00387987894777683	97.5
EP203336_K10_MV1D	Sneathia_sanguinegens	BT	2	0.00387987894777683	93
EP203336_K10_MV1D	"Tenericutes"_OTU-M1	AT	2	0.00387987894777683	99.6
EP203336_K10_MV1D	Pseudomonas_aeruginosa	BT	2	0.00387987894777683	92.9
EP203336_K10_MV1D	Sutterella_sanguinis	BT	1	0.00193993947388841	92
EP203336_K10_MV1D	Staphylococcus_cluster47	AT	1	0.00193993947388841	99.2
EP203336_K10_MV1D	Peptoniphilus_OTU42	BT	1	0.00193993947388841	90.1
EP203336_K10_MV1D	Bulleidia_OTU94	AT	1	0.00193993947388841	98.8
EP203336_K10_MV1D	TM7_OTU-H1	BT	1	0.00193993947388841	93.2
EP203336_K10_MV1D	Prevotella_amnii	BT	1	0.00193993947388841	82.7
EP203336_K10_MV1D	Hyphomicrobium_vulgare	BT	1	0.00193993947388841	76.9
EP203336_K10_MV1D	Peptoniphilus_harei	AT	1	0.00193993947388841	98.1
EP203336_K10_MV1D	No_Hit	BT	1	0.00193993947388841	0
EP203336_K10_MV1D	Sneathia_amnii	BT	1	0.00193993947388841	92.4
EP203336_K10_MV1D	Megasphaera_paucivorans_sueciensis	BT	1	0.00193993947388841	87.3
EP445627_K10_MV1D	Lactobacillus_crispatus_cluster	AT	36242	98.5158203762096	99.5444042823173
EP445627_K10_MV1D	Lactobacillus_jensenii	AT	427	1.16070457757965	98.5742388758783
EP445627_K10_MV1D	Lactobacillus_iners	AT	25	0.0679569424812439	98.864
EP445627_K10_MV1D	Lactobacillus_jensenii	BT	14	0.0380558877894966	95.3571428571428
EP445627_K10_MV1D	Lactobacillus_crispatus_cluster	BT	12	0.0326193323909971	94.6666666666667
EP445627_K10_MV1D	Pseudomonas_gessardii	BT	12	0.0326193323909971	85.15
EP445627_K10_MV1D	"Lachnospiraceae"_BVAB1	AT	10	0.0271827769924976	99.09
EP445627_K10_MV1D	Lactobacillus_gasseri_cluster	AT	9	0.0244644992932478	99.1333333333333
EP445627_K10_MV1D	Atopobium_vaginae	AT	7	0.0190279438947483	99.7285714285714
EP445627_K10_MV1D	Caulobacter_leidyi	BT	5	0.0135913884962488	94.08
EP445627_K10_MV1D	Gardnerella_vaginalis	AT	4	0.010873110796999	98.725
EP445627_K10_MV1D	Coriobacteriaceae_OTU27	AT	3	0.00815483309774927	99.6666666666667
EP445627_K10_MV1D	No_Hit	BT	2	0.00543655539849951	0
EP445627_K10_MV1D	Enterobacteriaceae_cluster31	AT	2	0.00543655539849951	98.8
EP445627_K10_MV1D	Lactobacillus_crispatus_type1	BT	2	0.00543655539849951	94.2
EP445627_K10_MV1D	Bacteroides_vulgatus_dorei	AT	2	0.00543655539849951	99.3
EP445627_K10_MV1D	Ureaplasma_cluster23	AT	2	0.00543655539849951	99.7
EP445627_K10_MV1D	Delftia_acidovorans_lacustris_tsuruhatensis	BT	2	0.00543655539849951	92.55
EP445627_K10_MV1D	Propionibacterium_acnes	AT	2	0.00543655539849951	99.35
EP445627_K10_MV1D	Caulobacteraceae_cluster34	AT	1	0.00271827769924976	99.3
EP445627_K10_MV1D	Mycoplasma_hominis	AT	1	0.00271827769924976	100
EP445627_K10_MV1D	TM7_OTU-H1	AT	1	0.00271827769924976	100
EP445627_K10_MV1D	Parvimonas_OTU142	AT	1	0.00271827769924976	97.9
EP273209_K10_MV1D	Lactobacillus_gasseri_cluster	AT	19984	96.4246079613993	99.6157175740683
EP273209_K10_MV1D	Prevotella_cluster2	AT	100	0.482509047044632	99.43
EP273209_K10_MV1D	Lactobacillus_reuteri	AT	86	0.414957780458384	99.3093023255814
EP273209_K10_MV1D	Finegoldia_magna	AT	67	0.323281061519903	99.1552238805969
EP273209_K10_MV1D	Bifidobacterium_breve_cluster	AT	51	0.246079613992762	99.4549019607843
EP273209_K10_MV1D	Lactobacillus_crispatus_cluster	AT	41	0.197828709288299	99.5243902439025
EP273209_K10_MV1D	Dialister_propionicifaciens	AT	28	0.135102533172497	99.0928571428572
