Sample.ID,Rep,Well,Dilution,Substrate,Hour,Absorbance,SampleType
Clear_Creek,1,G4,0.001,Phenylethylamine,48,0.002,Soil
Clear_Creek,1,H1,0.001,α-D-Lactose,48,0.008,Soil
Clear_Creek,1,H2,0.001,D.L -α-Glycerol Phosphate,48,0.003,Soil
Clear_Creek,1,H3,0.001,D-Mallic Acid,48,0.001,Soil
Clear_Creek,1,H4,0.001,Putrescine,48,0.003,Soil
Clear_Creek,1,A1,0.01,Water,48,0,Soil
Clear_Creek,1,A2,0.01,β-Methyl-D- Glucoside,48,0.061,Soil
Clear_Creek,1,A3,0.01,D-Galactonic Acid γ-Lactone,48,0.002,Soil
Clear_Creek,1,A4,0.01,L-Arginine,48,0.002,Soil
Clear_Creek,1,B1,0.01,Pyruvic Acid Methyl Ester,48,0.042,Soil
Clear_Creek,1,B2,0.01,D-Xylose,48,0.006,Soil
Clear_Creek,1,B3,0.01,D-Galacturonic Acid,48,0.051,Soil
Clear_Creek,1,B4,0.01,L-Asparganine,48,0,Soil
Clear_Creek,1,C1,0.01,Tween 40,48,0.275,Soil
Clear_Creek,1,C2,0.01,i-Erythitol,48,0.275,Soil
Clear_Creek,1,C3,0.01,2-Hydroxy Benzoic Acid,48,0,Soil
Clear_Creek,1,C4,0.01,L-Phenylalanine,48,0.231,Soil
Clear_Creek,1,D1,0.01,Tween 80 ,48,0.162,Soil
Clear_Creek,1,D2,0.01,D-Mannitol,48,0.507,Soil
Clear_Creek,1,D3,0.01,4-Hydroxy Benzoic Acid,48,0.259,Soil
Clear_Creek,1,D4,0.01,L-Serine,48,0.227,Soil
Clear_Creek,1,E1,0.01,α-Cyclodextrin,48,0.266,Soil
Clear_Creek,1,E2,0.01,N-Acetyl-D-Glucosamine,48,0.284,Soil
Clear_Creek,1,E3,0.01,γ-Hydroxybutyric Acid,48,0.007,Soil
Clear_Creek,1,E4,0.01,L-Threonine,48,0.237,Soil
Clear_Creek,1,F1,0.01,Glycogen,48,0.395,Soil
Clear_Creek,1,F2,0.01,D-Glucosaminic Acid,48,0.258,Soil
Clear_Creek,1,F3,0.01,Itaconic Acid,48,0.3,Soil
Clear_Creek,1,F4,0.01,Glycyl-L-Glutamic Acid,48,0.28,Soil
Clear_Creek,1,G1,0.01,D-Cellobiose,48,0.133,Soil
Clear_Creek,1,G2,0.01,Glucose-1-Phosphate,48,0.021,Soil
Clear_Creek,1,G3,0.01,α-Ketobutyric Acid,48,0.043,Soil
Clear_Creek,1,G4,0.01,Phenylethylamine,48,0.023,Soil
Clear_Creek,1,H1,0.01,α-D-Lactose,48,0.005,Soil
Clear_Creek,1,H2,0.01,D.L -α-Glycerol Phosphate,48,0.018,Soil
Clear_Creek,1,H3,0.01,D-Mallic Acid,48,0.005,Soil
Clear_Creek,1,H4,0.01,Putrescine,48,0.006,Soil
Clear_Creek,1,A1,0.1,Water,48,0,Soil
Clear_Creek,1,A2,0.1,β-Methyl-D- Glucoside,48,0.497,Soil
Clear_Creek,1,A3,0.1,D-Galactonic Acid γ-Lactone,48,1.915,Soil
Clear_Creek,1,A4,0.1,L-Arginine,48,0,Soil
Clear_Creek,1,B1,0.1,Pyruvic Acid Methyl Ester,48,0.038,Soil
Clear_Creek,1,B2,0.1,D-Xylose,48,0,Soil
Clear_Creek,1,B3,0.1,D-Galacturonic Acid,48,1.816,Soil
Clear_Creek,1,B4,0.1,L-Asparganine,48,0.057,Soil
Clear_Creek,1,C1,0.1,Tween 40,48,0,Soil
Clear_Creek,1,C2,0.1,i-Erythitol,48,0,Soil
Clear_Creek,1,C3,0.1,2-Hydroxy Benzoic Acid,48,0.116,Soil
Clear_Creek,1,C4,0.1,L-Phenylalanine,48,0.208,Soil
Clear_Creek,1,D1,0.1,Tween 80 ,48,0.611,Soil
Clear_Creek,1,D2,0.1,D-Mannitol,48,0.648,Soil
Clear_Creek,1,D3,0.1,4-Hydroxy Benzoic Acid,48,0.372,Soil
Clear_Creek,1,D4,0.1,L-Serine,48,0.223,Soil
Clear_Creek,1,E1,0.1,α-Cyclodextrin,48,0,Soil
Clear_Creek,1,E2,0.1,N-Acetyl-D-Glucosamine,48,1.675,Soil
Clear_Creek,1,E3,0.1,γ-Hydroxybutyric Acid,48,0.36,Soil
Clear_Creek,1,E4,0.1,L-Threonine,48,0.033,Soil
Clear_Creek,1,F1,0.1,Glycogen,48,0,Soil
Clear_Creek,1,F2,0.1,D-Glucosaminic Acid,48,0,Soil
Clear_Creek,1,F3,0.1,Itaconic Acid,48,0.045,Soil
Clear_Creek,1,F4,0.1,Glycyl-L-Glutamic Acid,48,0.265,Soil
Clear_Creek,1,G1,0.1,D-Cellobiose,48,0.509,Soil
Clear_Creek,1,G2,0.1,Glucose-1-Phosphate,48,1.102,Soil
Clear_Creek,1,G3,0.1,α-Ketobutyric Acid,48,0,Soil
Clear_Creek,1,G4,0.1,Phenylethylamine,48,0.011,Soil
Clear_Creek,1,H1,0.1,α-D-Lactose,48,0,Soil
Clear_Creek,1,H2,0.1,D.L -α-Glycerol Phosphate,48,0,Soil
Clear_Creek,1,H3,0.1,D-Mallic Acid,48,0,Soil
Clear_Creek,1,H4,0.1,Putrescine,48,0,Soil
Clear_Creek,2,A1,0.001,Water,48,0,Soil
Clear_Creek,2,A2,0.001,β-Methyl-D- Glucoside,48,0,Soil
Clear_Creek,2,A3,0.001,D-Galactonic Acid γ-Lactone,48,0,Soil
Clear_Creek,2,A4,0.001,L-Arginine,48,0,Soil
Clear_Creek,2,B1,0.001,Pyruvic Acid Methyl Ester,48,0,Soil
Clear_Creek,2,B2,0.001,D-Xylose,48,0.009,Soil
Clear_Creek,2,B3,0.001,D-Galacturonic Acid,48,0,Soil
Clear_Creek,2,B4,0.001,L-Asparganine,48,0,Soil
Clear_Creek,2,C1,0.001,Tween 40,48,0,Soil
Clear_Creek,2,C2,0.001,i-Erythitol,48,0,Soil
Clear_Creek,2,C3,0.001,2-Hydroxy Benzoic Acid,48,0,Soil
Clear_Creek,2,C4,0.001,L-Phenylalanine,48,0,Soil
Clear_Creek,2,D1,0.001,Tween 80 ,48,0,Soil
Clear_Creek,2,D2,0.001,D-Mannitol,48,0,Soil
Clear_Creek,2,D3,0.001,4-Hydroxy Benzoic Acid,48,0,Soil
Clear_Creek,2,D4,0.001,L-Serine,48,0,Soil
Clear_Creek,2,E1,0.001,α-Cyclodextrin,48,0.173,Soil
Clear_Creek,2,E2,0.001,N-Acetyl-D-Glucosamine,48,0.198,Soil
Clear_Creek,2,E3,0.001,γ-Hydroxybutyric Acid,48,0.187,Soil
Clear_Creek,2,E4,0.001,L-Threonine,48,0,Soil
Clear_Creek,2,F1,0.001,Glycogen,48,0.184,Soil
Clear_Creek,2,F2,0.001,D-Glucosaminic Acid,48,0.121,Soil
Clear_Creek,2,F3,0.001,Itaconic Acid,48,0,Soil
Clear_Creek,2,F4,0.001,Glycyl-L-Glutamic Acid,48,0,Soil
Clear_Creek,2,G1,0.001,D-Cellobiose,48,0,Soil
Clear_Creek,2,G2,0.001,Glucose-1-Phosphate,48,0,Soil
Clear_Creek,2,G3,0.001,α-Ketobutyric Acid,48,0,Soil
Clear_Creek,2,G4,0.001,Phenylethylamine,48,0,Soil
Clear_Creek,2,H1,0.001,α-D-Lactose,48,0,Soil
Clear_Creek,2,H2,0.001,D.L -α-Glycerol Phosphate,48,0,Soil
Clear_Creek,2,H3,0.001,D-Mallic Acid,48,0,Soil
Clear_Creek,2,H4,0.001,Putrescine,48,0,Soil
Clear_Creek,2,A1,0.01,Water,48,0,Soil
Clear_Creek,2,A2,0.01,β-Methyl-D- Glucoside,48,0,Soil
Clear_Creek,2,A3,0.01,D-Galactonic Acid γ-Lactone,48,0.002,Soil
Clear_Creek,2,A4,0.01,L-Arginine,48,0,Soil
Clear_Creek,2,B1,0.01,Pyruvic Acid Methyl Ester,48,0,Soil
Clear_Creek,2,B2,0.01,D-Xylose,48,0,Soil
Clear_Creek,2,B3,0.01,D-Galacturonic Acid,48,0.01,Soil
Clear_Creek,2,B4,0.01,L-Asparganine,48,0,Soil
Clear_Creek,2,C1,0.01,Tween 40,48,0,Soil
Clear_Creek,2,C2,0.01,i-Erythitol,48,0,Soil
Clear_Creek,2,C3,0.01,2-Hydroxy Benzoic Acid,48,0.002,Soil
Clear_Creek,2,C4,0.01,L-Phenylalanine,48,0.165,Soil
Clear_Creek,2,D1,0.01,Tween 80 ,48,0.181,Soil
Clear_Creek,2,D2,0.01,D-Mannitol,48,0.055,Soil
Clear_Creek,2,D3,0.01,4-Hydroxy Benzoic Acid,48,0.439,Soil
Clear_Creek,2,D4,0.01,L-Serine,48,0.123,Soil
Clear_Creek,2,E1,0.01,α-Cyclodextrin,48,0.204,Soil
Clear_Creek,2,E2,0.01,N-Acetyl-D-Glucosamine,48,0.164,Soil
Clear_Creek,2,E3,0.01,γ-Hydroxybutyric Acid,48,0.702,Soil
Clear_Creek,2,E4,0.01,L-Threonine,48,0.214,Soil
Clear_Creek,2,F1,0.01,Glycogen,48,0.175,Soil
Clear_Creek,2,F2,0.01,D-Glucosaminic Acid,48,0.115,Soil
Clear_Creek,2,F3,0.01,Itaconic Acid,48,0.098,Soil
Clear_Creek,2,F4,0.01,Glycyl-L-Glutamic Acid,48,0.126,Soil
Clear_Creek,2,G1,0.01,D-Cellobiose,48,0.042,Soil
Clear_Creek,2,G2,0.01,Glucose-1-Phosphate,48,0,Soil
Clear_Creek,2,G3,0.01,α-Ketobutyric Acid,48,0,Soil
Clear_Creek,2,G4,0.01,Phenylethylamine,48,0,Soil
Clear_Creek,2,H1,0.01,α-D-Lactose,48,0.014,Soil
Clear_Creek,2,H2,0.01,D.L -α-Glycerol Phosphate,48,0,Soil
Clear_Creek,2,H3,0.01,D-Mallic Acid,48,0.461,Soil
Clear_Creek,2,H4,0.01,Putrescine,48,0,Soil
Clear_Creek,2,A1,0.1,Water,48,0,Soil
Clear_Creek,2,A2,0.1,β-Methyl-D- Glucoside,48,1.089,Soil
Clear_Creek,2,A3,0.1,D-Galactonic Acid γ-Lactone,48,1.688,Soil
Clear_Creek,2,A4,0.1,L-Arginine,48,0.125,Soil
Clear_Creek,2,B1,0.1,Pyruvic Acid Methyl Ester,48,0.728,Soil
Clear_Creek,2,B2,0.1,D-Xylose,48,0,Soil
Clear_Creek,2,B3,0.1,D-Galacturonic Acid,48,0.645,Soil
Clear_Creek,2,B4,0.1,L-Asparganine,48,0.498,Soil
Clear_Creek,2,C1,0.1,Tween 40,48,0.042,Soil
Clear_Creek,2,C2,0.1,i-Erythitol,48,0.018,Soil
Clear_Creek,2,C3,0.1,2-Hydroxy Benzoic Acid,48,0,Soil
Clear_Creek,2,C4,0.1,L-Phenylalanine,48,0.17,Soil
Clear_Creek,2,D1,0.1,Tween 80 ,48,0.131,Soil
Clear_Creek,2,D2,0.1,D-Mannitol,48,0.264,Soil
Clear_Creek,2,D3,0.1,4-Hydroxy Benzoic Acid,48,0.332,Soil
Clear_Creek,2,D4,0.1,L-Serine,48,0.408,Soil
Clear_Creek,2,E1,0.1,α-Cyclodextrin,48,0.005,Soil
Clear_Creek,2,E2,0.1,N-Acetyl-D-Glucosamine,48,0.89,Soil
Clear_Creek,2,E3,0.1,γ-Hydroxybutyric Acid,48,0.101,Soil
Clear_Creek,2,E4,0.1,L-Threonine,48,0.016,Soil
Clear_Creek,2,F1,0.1,Glycogen,48,0.049,Soil
Clear_Creek,2,F2,0.1,D-Glucosaminic Acid,48,0.038,Soil
Clear_Creek,2,F3,0.1,Itaconic Acid,48,0.629,Soil
Clear_Creek,2,F4,0.1,Glycyl-L-Glutamic Acid,48,0.072,Soil
Clear_Creek,2,G1,0.1,D-Cellobiose,48,1.069,Soil
Clear_Creek,2,G2,0.1,Glucose-1-Phosphate,48,0.276,Soil
Clear_Creek,2,G3,0.1,α-Ketobutyric Acid,48,0.018,Soil
Clear_Creek,2,G4,0.1,Phenylethylamine,48,0.015,Soil
Clear_Creek,2,H1,0.1,α-D-Lactose,48,0.034,Soil
Clear_Creek,2,H2,0.1,D.L -α-Glycerol Phosphate,48,0.296,Soil
Clear_Creek,2,H3,0.1,D-Mallic Acid,48,0.239,Soil
Clear_Creek,2,H4,0.1,Putrescine,48,0.618,Soil
Clear_Creek,3,A1,0.001,Water,48,0,Soil
Clear_Creek,3,A2,0.001,β-Methyl-D- Glucoside,48,0,Soil
Clear_Creek,3,A3,0.001,D-Galactonic Acid γ-Lactone,48,0,Soil
Clear_Creek,3,A4,0.001,L-Arginine,48,0.016,Soil
Clear_Creek,3,B1,0.001,Pyruvic Acid Methyl Ester,48,0.186,Soil
Clear_Creek,3,B2,0.001,D-Xylose,48,0.209,Soil
Clear_Creek,3,B3,0.001,D-Galacturonic Acid,48,0.03,Soil
Clear_Creek,3,B4,0.001,L-Asparganine,48,0.001,Soil
Clear_Creek,3,C1,0.001,Tween 40,48,0,Soil
Clear_Creek,3,C2,0.001,i-Erythitol,48,0.21,Soil
Clear_Creek,3,C3,0.001,2-Hydroxy Benzoic Acid,48,0.094,Soil
Clear_Creek,3,C4,0.001,L-Phenylalanine,48,0,Soil
Clear_Creek,3,D1,0.001,Tween 80 ,48,0.092,Soil
Clear_Creek,3,D2,0.001,D-Mannitol,48,0.238,Soil
Clear_Creek,3,D3,0.001,4-Hydroxy Benzoic Acid,48,0.058,Soil
Clear_Creek,3,D4,0.001,L-Serine,48,0,Soil
Clear_Creek,3,E1,0.001,α-Cyclodextrin,48,0.036,Soil
Clear_Creek,3,E2,0.001,N-Acetyl-D-Glucosamine,48,0.266,Soil
Clear_Creek,3,E3,0.001,γ-Hydroxybutyric Acid,48,0.337,Soil
Clear_Creek,3,E4,0.001,L-Threonine,48,0.004,Soil
Clear_Creek,3,F1,0.001,Glycogen,48,0.23,Soil
Clear_Creek,3,F2,0.001,D-Glucosaminic Acid,48,0.22,Soil
Clear_Creek,3,F3,0.001,Itaconic Acid,48,0.051,Soil
Clear_Creek,3,F4,0.001,Glycyl-L-Glutamic Acid,48,0.002,Soil
Clear_Creek,3,G1,0.001,D-Cellobiose,48,0.211,Soil
Clear_Creek,3,G2,0.001,Glucose-1-Phosphate,48,0.114,Soil
Clear_Creek,3,G3,0.001,α-Ketobutyric Acid,48,0.02,Soil
Clear_Creek,3,G4,0.001,Phenylethylamine,48,0.357,Soil
Clear_Creek,3,H1,0.001,α-D-Lactose,48,0.025,Soil
Clear_Creek,3,H2,0.001,D.L -α-Glycerol Phosphate,48,0.016,Soil
Clear_Creek,3,H3,0.001,D-Mallic Acid,48,0.121,Soil
Clear_Creek,3,H4,0.001,Putrescine,48,0.003,Soil
Clear_Creek,3,A1,0.01,Water,48,0,Soil
Clear_Creek,3,A2,0.01,β-Methyl-D- Glucoside,48,0.051,Soil
Clear_Creek,3,A3,0.01,D-Galactonic Acid γ-Lactone,48,0,Soil
Clear_Creek,3,A4,0.01,L-Arginine,48,0,Soil
Clear_Creek,3,B1,0.01,Pyruvic Acid Methyl Ester,48,0.054,Soil
Clear_Creek,3,B2,0.01,D-Xylose,48,0.141,Soil
Clear_Creek,3,B3,0.01,D-Galacturonic Acid,48,0.151,Soil
Clear_Creek,3,B4,0.01,L-Asparganine,48,0.124,Soil
Clear_Creek,3,C1,0.01,Tween 40,48,0.29,Soil
Clear_Creek,3,C2,0.01,i-Erythitol,48,0.233,Soil
Clear_Creek,3,C3,0.01,2-Hydroxy Benzoic Acid,48,0.021,Soil
Clear_Creek,3,C4,0.01,L-Phenylalanine,48,0.226,Soil
Clear_Creek,3,D1,0.01,Tween 80 ,48,0.281,Soil
Clear_Creek,3,D2,0.01,D-Mannitol,48,0.548,Soil
Clear_Creek,3,D3,0.01,4-Hydroxy Benzoic Acid,48,0.24,Soil
Clear_Creek,3,D4,0.01,L-Serine,48,0.243,Soil
Clear_Creek,3,E1,0.01,α-Cyclodextrin,48,0.061,Soil
Clear_Creek,3,E2,0.01,N-Acetyl-D-Glucosamine,48,0.266,Soil
Clear_Creek,3,E3,0.01,γ-Hydroxybutyric Acid,48,0.279,Soil
Clear_Creek,3,E4,0.01,L-Threonine,48,0.298,Soil
Clear_Creek,3,F1,0.01,Glycogen,48,0.224,Soil
Clear_Creek,3,F2,0.01,D-Glucosaminic Acid,48,0.24,Soil
Clear_Creek,3,F3,0.01,Itaconic Acid,48,0.206,Soil
Clear_Creek,3,F4,0.01,Glycyl-L-Glutamic Acid,48,0.205,Soil
Clear_Creek,3,G1,0.01,D-Cellobiose,48,0.081,Soil
Clear_Creek,3,G2,0.01,Glucose-1-Phosphate,48,0.141,Soil
Clear_Creek,3,G3,0.01,α-Ketobutyric Acid,48,0,Soil
Clear_Creek,3,G4,0.01,Phenylethylamine,48,0,Soil
Clear_Creek,3,H1,0.01,α-D-Lactose,48,0,Soil
Clear_Creek,3,H2,0.01,D.L -α-Glycerol Phosphate,48,0,Soil
Clear_Creek,3,H3,0.01,D-Mallic Acid,48,0,Soil
Clear_Creek,3,H4,0.01,Putrescine,48,0.013,Soil
Clear_Creek,3,A1,0.1,Water,48,0,Soil
Clear_Creek,3,A2,0.1,β-Methyl-D- Glucoside,48,0.256,Soil
Clear_Creek,3,A3,0.1,D-Galactonic Acid γ-Lactone,48,0.01,Soil
Clear_Creek,3,A4,0.1,L-Arginine,48,1.602,Soil
Clear_Creek,3,B1,0.1,Pyruvic Acid Methyl Ester,48,0.081,Soil
Clear_Creek,3,B2,0.1,D-Xylose,48,0.005,Soil
Clear_Creek,3,B3,0.1,D-Galacturonic Acid,48,1.441,Soil
Clear_Creek,3,B4,0.1,L-Asparganine,48,0.866,Soil
Clear_Creek,3,C1,0.1,Tween 40,48,0.338,Soil
Clear_Creek,3,C2,0.1,i-Erythitol,48,0.045,Soil
Clear_Creek,3,C3,0.1,2-Hydroxy Benzoic Acid,48,0.241,Soil
Clear_Creek,3,C4,0.1,L-Phenylalanine,48,0.251,Soil
Clear_Creek,3,D1,0.1,Tween 80 ,48,0.253,Soil
Clear_Creek,3,D2,0.1,D-Mannitol,48,0.469,Soil
Clear_Creek,3,D3,0.1,4-Hydroxy Benzoic Acid,48,0.23,Soil
Clear_Creek,3,D4,0.1,L-Serine,48,0.249,Soil
Clear_Creek,3,E1,0.1,α-Cyclodextrin,48,0.054,Soil
Clear_Creek,3,E2,0.1,N-Acetyl-D-Glucosamine,48,0.136,Soil
Clear_Creek,3,E3,0.1,γ-Hydroxybutyric Acid,48,0.261,Soil
Clear_Creek,3,E4,0.1,L-Threonine,48,0.325,Soil
Clear_Creek,3,F1,0.1,Glycogen,48,0.89,Soil
Clear_Creek,3,F2,0.1,D-Glucosaminic Acid,48,0.191,Soil
Clear_Creek,3,F3,0.1,Itaconic Acid,48,0.546,Soil
Clear_Creek,3,F4,0.1,Glycyl-L-Glutamic Acid,48,0.339,Soil
Clear_Creek,3,G1,0.1,D-Cellobiose,48,1.248,Soil
Clear_Creek,3,G2,0.1,Glucose-1-Phosphate,48,0.481,Soil
Clear_Creek,3,G3,0.1,α-Ketobutyric Acid,48,0.072,Soil
Clear_Creek,3,G4,0.1,Phenylethylamine,48,0.031,Soil
Clear_Creek,3,H1,0.1,α-D-Lactose,48,0.045,Soil
Clear_Creek,3,H2,0.1,D.L -α-Glycerol Phosphate,48,0.005,Soil
Clear_Creek,3,H3,0.1,D-Mallic Acid,48,0.264,Soil
Clear_Creek,3,H4,0.1,Putrescine,48,0.017,Soil
Soil_1,1,A1,0.001,Water,48,0,Soil
Soil_1,1,A2,0.001,β-Methyl-D- Glucoside,48,0.813,Soil
Soil_1,1,A3,0.001,D-Galactonic Acid γ-Lactone,48,0.708,Soil
Soil_1,1,A4,0.001,L-Arginine,48,0.001,Soil
Soil_1,1,B1,0.001,Pyruvic Acid Methyl Ester,48,0.313,Soil
Soil_1,1,B2,0.001,D-Xylose,48,0,Soil
Soil_1,1,B3,0.001,D-Galacturonic Acid,48,1.883,Soil
Soil_1,1,B4,0.001,L-Asparganine,48,0.868,Soil
Soil_1,1,C1,0.001,Tween 40,48,0.226,Soil
Soil_1,1,C2,0.001,i-Erythitol,48,0,Soil
Soil_1,1,C3,0.001,2-Hydroxy Benzoic Acid,48,0,Soil
Soil_1,1,C4,0.001,L-Phenylalanine,48,0.228,Soil
Soil_1,1,D1,0.001,Tween 80 ,48,0.028,Soil
Soil_1,1,D2,0.001,D-Mannitol,48,0.7,Soil
Soil_1,1,D3,0.001,4-Hydroxy Benzoic Acid,48,0.116,Soil
Soil_1,1,D4,0.001,L-Serine,48,0.944,Soil
Soil_1,1,E1,0.001,α-Cyclodextrin,48,0,Soil
Soil_1,1,E2,0.001,N-Acetyl-D-Glucosamine,48,1.832,Soil
Soil_1,1,E3,0.001,γ-Hydroxybutyric Acid,48,0.125,Soil
Soil_1,1,E4,0.001,L-Threonine,48,0,Soil
Soil_1,1,F1,0.001,Glycogen,48,0,Soil
Soil_1,1,F2,0.001,D-Glucosaminic Acid,48,0.013,Soil
Soil_1,1,F3,0.001,Itaconic Acid,48,0,Soil
Soil_1,1,F4,0.001,Glycyl-L-Glutamic Acid,48,0.175,Soil
Soil_1,1,G1,0.001,D-Cellobiose,48,1.183,Soil
Soil_1,1,G2,0.001,Glucose-1-Phosphate,48,1.035,Soil
Soil_1,1,G3,0.001,α-Ketobutyric Acid,48,0.089,Soil
Soil_1,1,G4,0.001,Phenylethylamine,48,0,Soil
Soil_1,1,H1,0.001,α-D-Lactose,48,0,Soil
Soil_1,1,H2,0.001,D.L -α-Glycerol Phosphate,48,0,Soil
Soil_1,1,H3,0.001,D-Mallic Acid,48,0,Soil
Soil_1,1,H4,0.001,Putrescine,48,0.075,Soil
Soil_1,1,A1,0.01,Water,48,0,Soil
Soil_1,1,A2,0.01,β-Methyl-D- Glucoside,48,0.764,Soil
Soil_1,1,A3,0.01,D-Galactonic Acid γ-Lactone,48,0.504,Soil
Soil_1,1,A4,0.01,L-Arginine,48,0.371,Soil
Soil_1,1,B1,0.01,Pyruvic Acid Methyl Ester,48,0,Soil
Soil_1,1,B2,0.01,D-Xylose,48,0.024,Soil
Soil_1,1,B3,0.01,D-Galacturonic Acid,48,1.509,Soil
Soil_1,1,B4,0.01,L-Asparganine,48,1.704,Soil
Soil_1,1,C1,0.01,Tween 40,48,0.307,Soil
Soil_1,1,C2,0.01,i-Erythitol,48,0.027,Soil
Soil_1,1,C3,0.01,2-Hydroxy Benzoic Acid,48,0,Soil
Soil_1,1,C4,0.01,L-Phenylalanine,48,0,Soil
Soil_1,1,D1,0.01,Tween 80 ,48,0.161,Soil
Soil_1,1,D2,0.01,D-Mannitol,48,1.242,Soil
Soil_1,1,D3,0.01,4-Hydroxy Benzoic Acid,48,0.738,Soil
Soil_1,1,D4,0.01,L-Serine,48,0.719,Soil
Soil_1,1,E1,0.01,α-Cyclodextrin,48,0.143,Soil
Soil_1,1,E2,0.01,N-Acetyl-D-Glucosamine,48,1.763,Soil
Soil_1,1,E3,0.01,γ-Hydroxybutyric Acid,48,0.258,Soil
Soil_1,1,E4,0.01,L-Threonine,48,0,Soil
Soil_1,1,F1,0.01,Glycogen,48,0.269,Soil
Soil_1,1,F2,0.01,D-Glucosaminic Acid,48,0.029,Soil
Soil_1,1,F3,0.01,Itaconic Acid,48,0.795,Soil
Soil_1,1,F4,0.01,Glycyl-L-Glutamic Acid,48,0,Soil
Soil_1,1,G1,0.01,D-Cellobiose,48,1.427,Soil
Soil_1,1,G2,0.01,Glucose-1-Phosphate,48,0,Soil
Soil_1,1,G3,0.01,α-Ketobutyric Acid,48,0,Soil
Soil_1,1,G4,0.01,Phenylethylamine,48,0,Soil
Soil_1,1,H1,0.01,α-D-Lactose,48,0,Soil
Soil_1,1,H2,0.01,D.L -α-Glycerol Phosphate,48,0.07,Soil
Soil_1,1,H3,0.01,D-Mallic Acid,48,0.612,Soil
Soil_1,1,H4,0.01,Putrescine,48,1.011,Soil
Soil_1,1,A1,0.1,Water,48,0,Soil
Soil_1,1,A2,0.1,β-Methyl-D- Glucoside,48,0.092,Soil
Soil_1,1,A3,0.1,D-Galactonic Acid γ-Lactone,48,0.194,Soil
Soil_1,1,A4,0.1,L-Arginine,48,0.609,Soil
Soil_1,1,B1,0.1,Pyruvic Acid Methyl Ester,48,0.537,Soil
Soil_1,1,B2,0.1,D-Xylose,48,0.251,Soil
Soil_1,1,B3,0.1,D-Galacturonic Acid,48,0.494,Soil
Soil_1,1,B4,0.1,L-Asparganine,48,0.851,Soil
Soil_1,1,C1,0.1,Tween 40,48,0,Soil
Soil_1,1,C2,0.1,i-Erythitol,48,0.106,Soil
Soil_1,1,C3,0.1,2-Hydroxy Benzoic Acid,48,0,Soil
Soil_1,1,C4,0.1,L-Phenylalanine,48,0,Soil
Soil_1,1,D1,0.1,Tween 80 ,48,0.342,Soil
Soil_1,1,D2,0.1,D-Mannitol,48,0.565,Soil
Soil_1,1,D3,0.1,4-Hydroxy Benzoic Acid,48,0.288,Soil
Soil_1,1,D4,0.1,L-Serine,48,0,Soil
Soil_1,1,E1,0.1,α-Cyclodextrin,48,0.266,Soil
Soil_1,1,E2,0.1,N-Acetyl-D-Glucosamine,48,0.677,Soil
Soil_1,1,E3,0.1,γ-Hydroxybutyric Acid,48,0.129,Soil
Soil_1,1,E4,0.1,L-Threonine,48,0,Soil
Soil_1,1,F1,0.1,Glycogen,48,0.41,Soil
Soil_1,1,F2,0.1,D-Glucosaminic Acid,48,0.331,Soil
Soil_1,1,F3,0.1,Itaconic Acid,48,0.615,Soil
Soil_1,1,F4,0.1,Glycyl-L-Glutamic Acid,48,0,Soil
Soil_1,1,G1,0.1,D-Cellobiose,48,0.934,Soil
Soil_1,1,G2,0.1,Glucose-1-Phosphate,48,0.298,Soil
Soil_1,1,G3,0.1,α-Ketobutyric Acid,48,0,Soil
Soil_1,1,G4,0.1,Phenylethylamine,48,0,Soil
Soil_1,1,H1,0.1,α-D-Lactose,48,0.192,Soil
Soil_1,1,H2,0.1,D.L -α-Glycerol Phosphate,48,0,Soil
Soil_1,1,H3,0.1,D-Mallic Acid,48,0.086,Soil
Soil_1,1,H4,0.1,Putrescine,48,0,Soil
Soil_1,2,A1,0.001,Water,48,0,Soil
Soil_1,2,A2,0.001,β-Methyl-D- Glucoside,48,1.638,Soil
Soil_1,2,A3,0.001,D-Galactonic Acid γ-Lactone,48,1.133,Soil
Soil_1,2,A4,0.001,L-Arginine,48,0.14,Soil
Soil_1,2,B1,0.001,Pyruvic Acid Methyl Ester,48,1.642,Soil
Soil_1,2,B2,0.001,D-Xylose,48,0.237,Soil
Soil_1,2,B3,0.001,D-Galacturonic Acid,48,1.488,Soil
Soil_1,2,B4,0.001,L-Asparganine,48,2.467,Soil
Soil_1,2,C1,0.001,Tween 40,48,0.352,Soil
Soil_1,2,C2,0.001,i-Erythitol,48,0.176,Soil
Soil_1,2,C3,0.001,2-Hydroxy Benzoic Acid,48,0.013,Soil
Soil_1,2,C4,0.001,L-Phenylalanine,48,0.168,Soil
Soil_1,2,D1,0.001,Tween 80 ,48,0.367,Soil
Soil_1,2,D2,0.001,D-Mannitol,48,2.169,Soil
Soil_1,2,D3,0.001,4-Hydroxy Benzoic Acid,48,1.594,Soil
Soil_1,2,D4,0.001,L-Serine,48,0.934,Soil
Soil_1,2,E1,0.001,α-Cyclodextrin,48,0,Soil
Soil_1,2,E2,0.001,N-Acetyl-D-Glucosamine,48,2.203,Soil
Soil_1,2,E3,0.001,γ-Hydroxybutyric Acid,48,0.703,Soil
Soil_1,2,E4,0.001,L-Threonine,48,0.006,Soil
Soil_1,2,F1,0.001,Glycogen,48,0.443,Soil
Soil_1,2,F2,0.001,D-Glucosaminic Acid,48,1.411,Soil
Soil_1,2,F3,0.001,Itaconic Acid,48,0.158,Soil
